项目类型,项目编号,项目名称,众筹状态,目标金额,实际筹资额,项目支持人数,项目回报总类,最低投资额,项目图片数量,项目更新数,评论数,是否制作视频,无私支持数,最低投资支持人数,预计回报发送时间,发起人所在地,项目结束时间
公益,301696,【创益姑苏】遇见未知的你——单亲家庭青少年情绪蜕变ing项目,已成功,40000,40008,135,2,10.00,15,9,12,否,50,18,项目成功结束后立即发货,江苏 苏州,已经结束
公益,44602,给大山的孩子们以希望——为山区的孩子和老师们筹建学习环境,已成功,55000,60097.07,134,6,1.00,11,6,16,否,11,54,项目成功结束后立即发货,广东 茂名,已经结束
公益,621595,以老人的手，圆孩子的梦——西南财大创行无独有偶项目,已成功,10000,10733,134,4,19.00,13,1,34,是,102,7,项目成功结束后立即发货,四川 成都,已经结束
公益,436696,一份心意，一份力量——一起为小朋友们买礼物,已成功,4050,4088,134,3,10.00,22,6,13,是,60,38,项目成功结束后立即发货,山东 烟台,已经结束
公益,167188,【青年恒好】花时间”绽放“女性学院：读书，悦己，看世界,已成功,20000,24610,134,7,1.00,11,4,65,是,23,58,项目成功结束后15天内,江苏 徐州,已经结束
公益,222880,丰富残疾儿童的课余生活,已成功,18000,18091,133,4,10.00,10,14,22,否,104,7,项目成功结束后立即发货,重庆,已经结束
公益,373627,帮哥哥成就脱贫梦—养蜂专业户的土蜂蜜,已成功,5000,5157,133,1,55.00,14,8,2,否,100,0,项目成功结束后立即发货,甘肃 陇南,已经结束
公益,186397,莞香青年农舍之泗安麻风病康复者“回家”计划,已成功,5500,5512,133,4,5.00,8,4,31,是,27,25,项目成功结束后立即发货,广东 东莞,已经结束
公益,324937,辞旧迎新送温暖—给孤寡老人送爱心年夜饭,已成功,10000,10118,133,3,10.00,11,9,18,否,59,22,项目成功结束后30天内,北京,已经结束
公益,153985,佛山高明三下乡 支教支农慰问行,已成功,2000,2006,132,4,5.00,7,6,1,否,3,79,项目成功结束后30天内,广东 佛山,已经结束
公益,346534,记录你我的乡愁：沪苏皖古村之友民间乡村普查,已成功,45000,46435.23,132,7,20.00,11,7,14,否,43,32,项目成功结束后45天内,安徽 黄山,已经结束
公益,472840,天一慈善晚会，助力慈善，圆梦西部。,已成功,6000,6551,131,1,50.00,3,5,4,是,129,1,项目成功结束后立即发货,江苏 无锡,已经结束
公益,535054,饮水思源，回报家乡，关注留守儿童。,已成功,2000,2037,131,4,5.00,7,3,13,否,65,35,项目成功结束后3天内,山西 运城,已经结束
公益,425995,梦盈河海，爱在黔行——河海大学梦企航支教项目,已成功,4900,4924,131,6,5.00,10,4,18,否,53,27,项目成功结束后立即发货,贵州 遵义,已经结束
公益,417595,“爱洒西部“——始行公益团队助学计划,已成功,3111,3113,131,7,10.00,5,5,8,是,64,28,项目成功结束后立即发货,甘肃 兰州,已经结束
公益,605392,《灵犀》——中国第一本教育建筑杂志,已成功,50000,54310,130,8,30.00,14,0,21,否,10,20,项目成功结束后立即发货,北京,已经结束
公益,141373,护苗·之雨 河北大刘队为乡村孩子身心护航——卫生包众筹,已成功,2500,2568,130,6,5.00,14,4,46,否,38,40,项目成功结束后53天内,北京,已经结束
公益,136255,众筹爱心饭盒——让孩子们不再饿着肚子参加我们的支教,已成功,6000,7553,130,7,10.00,8,4,5,是,19,49,项目成功结束后50天内,贵州 黔南,已经结束
公益,382492,让爱启航——给贫困山区留守儿童定制梦想课桌,已成功,4000,4762,130,3,20.00,12,12,7,是,92,8,项目成功结束后立即发货,甘肃 陇南,已经结束
公益,119398,为肯尼亚贫民窟的孩子众筹教科书——来自非洲的呼唤,已成功,6988,7717,129,2,10.00,9,15,8,否,19,55,项目成功结束后立即发货,广东 广州,已经结束
公益,416320,辉煌三载，让爱加倍——爱的蒲公英深入大山进行暑期三下乡服务活动,已成功,5000,5027,129,3,10.00,9,11,13,否,86,32,项目成功结束后30天内,湖南 郴州,已经结束
公益,414745,塑梦——升起山里的太阳,已成功,2500,2530,129,3,10.00,3,10,6,否,119,2,项目成功结束后30天内,四川 凉山,已经结束
公益,162796,“行路塞上 编织未来“——中央民族大学宁夏西海固地区公益行动,已成功,5000,6153,129,5,10.00,5,8,1,是,27,39,项目成功结束后立即发货,宁夏 固原,已经结束
公益,372943,备灾进行时：蓝豹救援筹集头盔和救援靴,已成功,30500,31726,129,3,10.00,5,7,16,否,76,28,项目成功结束后10天内,北京,已经结束
公益,414970,民族品牌的坚持与使命,已成功,1000,1286,128,4,1.00,5,6,14,是,27,64,项目成功结束后立即发货,广东 广州,已经结束
公益,109474,【牵手鄞州】出奇布意——关注孤寡老人、下岗妇女以及心智障碍患者,已成功,3216,4208,128,4,15.00,7,3,1,是,47,20,项目成功结束后立即发货,浙江 宁波,已经结束
公益,151906,借孩子一支笔，给他们一个世界,已成功,5000,6775,128,6,10.00,23,6,71,否,34,38,项目成功结束后立即发货,甘肃 白银,已经结束
公益,423886,一年好景君需记，最是橙黄橘绿时 ——草垭蜜橘助农增收,已成功,5000,5010,128,5,6.00,6,5,3,否,7,14,项目成功结束后90天内,甘肃 陇南,已经结束
公益,387847,让爱浸润所有的寂寞——关爱空巢、失独老人！,已成功,5000,5400,127,5,1.00,12,8,4,否,89,29,项目成功结束后立即发货,江苏 苏州,已经结束
公益,652452,关注残障青少年成长,已成功,3000,3010,127,1,10.00,4,0,5,否,13,102,项目成功结束后3天内,湖北 鄂州,已经结束
公益,114226,嗨，你愿意助我飞吗？——一个毕业生的泰国义工行,已成功,3000,5017,127,2,20.00,2,7,14,否,62,46,项目成功结束后90天内,广东 珠海,已经结束
公益,248281,宜宾市珙县王家镇和平村小图书室“其孜馆”援建计划（第二期）,已成功,3000,4860,127,6,5.00,13,5,31,是,25,25,项目成功结束后立即发货,四川 宜宾,已经结束
公益,436489,来自贫困山区的美味土山珍,已成功,5000,5129,127,8,5.00,27,8,3,是,11,17,项目成功结束后立即发货,甘肃 陇南,已经结束
公益,182809,【众筹参展】微笑成长营——2015慈展会,已成功,9000,9030,126,2,10.00,6,4,15,否,25,26,项目成功结束后立即发货,四川 乐山,已经结束
公益,431794,众筹请一位手艺人为我们清新一夏,已成功,10500,10579,126,1,79.00,18,5,4,否,5,121,项目成功结束后立即发货,江苏 苏州,已经结束
公益,619963,因为你是你，所以我愿意。——为四川阿坝藏区孩子众筹,已成功,3000,3566,126,3,10.00,7,1,49,否,75,9,项目成功结束后10天内,NOTFOUND,已经结束
公益,245866,滚蛋吧！孤独君！——为精障康复者家庭开展互助支持活动,已成功,3000,3003,125,2,1.00,5,11,30,是,35,67,项目成功结束后180天内,上海,已经结束
公益,86986,深山翻转课堂 iPad助学成材: —扇窗计划,已成功,130000,132649,125,6,50.00,18,9,66,是,37,49,项目成功结束后30天内,上海,已经结束
公益,375343,爱心让你我同行，只为贫困山区的留守儿童,已成功,15000,15063,124,4,31.00,13,13,6,否,53,13,项目成功结束后5天内,甘肃 陇南,已经结束
公益,16029,大病医保众筹计划：巴拉格歹,已成功,105250,105700,124,5,50.00,16,3,6,否,0,106,项目成功结束后30天内,北京,已经结束
公益,44413,【一元梦想许愿池】呷拉村小学午餐行动,已成功,22000,26854.01,124,7,3.00,20,4,6,否,5,45,项目成功结束后立即发货,上海,已经结束
公益,249541,手拉手，我们一起走——老伙伴微关爱计划,已成功,3000,10653,124,3,20.00,10,6,3,否,96,19,项目成功结束后立即发货,上海,已经结束
公益,439336,用爱托起田埂上的梦想,已成功,5000,5050,123,8,5.00,2,9,9,是,48,8,项目成功结束后立即发货,贵州 黔东南,已经结束
公益,131443,儿童节“大爱无疆 众志成城”助学助残行动,已成功,50000,50048,123,2,50.00,6,4,3,否,66,20,项目成功结束后30天内,福建 福州,已经结束
公益,237124,微型纪录片《希望在路上》,已成功,50000,50191,123,7,10.00,5,6,14,否,41,66,项目成功结束后45天内,福建 厦门,已经结束
公益,109348,【牵手鄞州】妈妈赶集农业“F4”（farming4）,已成功,7041,7463,123,4,10.00,7,3,5,否,44,49,项目成功结束后立即发货,浙江 宁波,已经结束
公益,173251,北京科技大学关爱重庆留守儿童社会实践,已成功,5897,6039,123,5,5.00,5,4,25,否,11,24,项目成功结束后10天内,重庆,已经结束
公益,657210,我想把大凉山孩子的“白日梦”变成一份可陪伴你的产品,众筹中,13328,8907,123,5,61.00,10,1,37,否,97,NOTFOUND,项目成功结束后立即发货,四川 凉山,13天
公益,16876,深山宽带上网 iPad辅助学习：—扇窗计划,已成功,32400,38619,123,6,1.00,18,3,29,否,0,19,项目成功结束后1天内,四川 泸州,已经结束
公益,452332,“扶贫助困  美丽金平”红河学院人文学院暑期三下乡,已成功,5000,5066,123,4,10.00,6,22,6,否,81,6,项目成功结束后30天内,云南 红河,已经结束
公益,347062,保护梁子湖，我们在行动。,已成功,10000,17535,122,4,10.00,6,8,12,否,16,41,项目成功结束后立即发货,湖北 鄂州,已经结束
公益,396469,传承传统工艺  发扬中华文化精髓 展示非物质文化遗产,已成功,5000,5220,122,6,2.00,11,6,2,否,3,10,项目成功结束后3天内,甘肃 陇南,已经结束
公益,288286,一路向北，筑梦蓝田,已成功,3000,3209,122,3,10.00,11,7,18,否,89,15,项目成功结束后60天内,陕西 西安,已经结束
公益,391051,我要去北京！——『拥抱纳咪』要带藏区学生去看天安门啦！,已成功,12000,12338,122,5,10.00,7,8,21,是,34,17,项目成功结束后30天内,四川 阿坝,已经结束
公益,4780,一起为严屹宽杜若溪大婚众筹《新京报》广告！,已成功,70000,70036,122,4,1.00,7,3,25,是,0,36,项目成功结束后5天内,北京,已经结束
公益,135574,中国药科大学情暖西部6.0公益实践,已成功,1560,1640,122,2,2.00,5,4,6,是,22,42,项目成功结束后立即发货,青海 海东,已经结束
公益,178999,【众筹参展】宝船社区希望来吧——2015慈展会“筹盘缠”,已成功,8000,8136,121,4,20.00,13,6,16,是,6,50,项目成功结束后30天内,江苏 南京,已经结束
公益,154300,别让麻风歧视阻碍求学的路 ——为大火地麻风病康复村筹集学习用品,已成功,1500,2342,121,6,2.00,9,4,39,否,16,44,项目成功结束后60天内,云南,已经结束
公益,434992,“童心可乐+”——北京师范大学“卡乐”暑期支教队筹资项目,已成功,3500,4385,121,0,50.00,11,11,17,否,98,23,项目成功结束后立即发货,甘肃 兰州,已经结束
公益,306637,【创益姑苏】苏州古建筑三维720度全景交互平台,已成功,50000,50126,120,4,10.00,8,11,52,否,76,4,项目成功结束后立即发货,江苏 苏州,已经结束
公益,292870,音(因)爱同行-为老人及义工筹款印制歌集和年历,已成功,9999,11641,120,1,50.00,4,10,33,是,42,64,项目成功结束后30天内,广东 广州,已经结束
公益,112603,孩子们，有我们在！——众筹支持30名凉山贫困高中生,已成功,45000,50389,119,2,20.00,4,5,14,否,51,34,项目成功结束后7天内,四川 凉山,已经结束
公益,148210,端午节，为抗战老兵尽一份孝心,已成功,5000,29228,119,4,20.00,15,6,13,否,20,16,项目成功结束后10天内,浙江 杭州,已经结束
公益,653193,心语心愿,已成功,3000,3000,119,2,5.00,3,0,4,否,68,12,项目成功结束后3天内,湖北 鄂州,已经结束
公益,150616,一起长大的约定——为彝族孩子们建造乒乓球台与图书角,已成功,2606,3274,119,6,5.00,18,4,16,是,27,24,项目成功结束后20天内,四川 乐山,已经结束
公益,505546,爱心圆梦大学,已成功,10000,10300,119,3,50.00,5,4,19,否,55,19,项目成功结束后20天内,山西 吕梁,已经结束
公益,148108,花开有爱，让梦远航——湘西花垣县猫儿乡暑期义务支教行动,已成功,2393,3086,119,4,10.00,19,4,2,否,22,54,项目成功结束后60天内,湖南 湘西,已经结束
公益,195148,海南富力助力梦想：别让她们的大学梦因贫困而破碎,已成功,91110,91335,118,6,100.00,6,4,23,否,18,45,项目成功结束后立即发货,海南 海口,已经结束
公益,418126,中国药科大学情暖西部7.0支教团队，为西部的孩子插上梦想,已成功,2380,2395,118,8,1.00,8,6,18,是,38,7,项目成功结束后立即发货,青海 西宁,已经结束
公益,573763,冬天来了，猫的温暖之家还会远吗？,已成功,1000,1800,118,3,2.00,7,2,9,否,18,5,项目成功结束后10天内,广东 广州,已经结束
公益,146302,夜空中最亮的星——羽翼公益2015梦想展翅夏令营,已成功,26800,26989,118,7,20.00,13,9,35,否,39,24,项目成功结束后立即发货,云南 大理,已经结束
公益,127759,众筹书柜——为图书安个家，让爱在二龙山希望小学绽放,已成功,4000,4198,117,6,10.00,7,9,32,否,56,27,项目成功结束后30天内,四川 南充,已经结束
公益,270421,环岛骑行台湾，为新庄小学募集体育器材,已成功,3706,4250,117,5,1.00,4,23,27,否,42,17,项目成功结束后90天内,湖北 咸宁,已经结束
公益,8876,为孤独症儿童筹款 让天真者遇到天真者,已成功,6000,7770,117,2,30.00,6,3,39,是,0,29,项目成功结束后90天内,北京,已经结束
公益,391171,天天公益—特殊学生助行项目,已成功,5000,5155,116,1,50.00,13,8,10,否,100,8,项目成功结束后立即发货,江苏 苏州,已经结束
公益,387784,电商扶贫之农家三宝在行动 惠农惠你我,已成功,5000,5563,116,3,2.00,10,6,3,否,4,36,项目成功结束后7天内,甘肃 陇南,已经结束
公益,389911,一蛋定乡音------改变贫困家庭收入困难的行动,已成功,5000,5260,116,2,50.00,10,8,6,否,30,81,项目成功结束后7天内,甘肃 陇南,已经结束
公益,295237,【大霾当前】黄连木种植计划,已成功,3000,3216,116,6,2.00,7,10,9,否,50,17,项目成功结束后60天内,山东 烟台,已经结束
公益,382417,不凡的宇宙——帮助自闭症儿童改善成长环境,已成功,4000,4113,116,3,30.00,20,12,23,是,100,6,项目成功结束后5天内,重庆,已经结束
公益,401026,残疾艺人手绘布包，他(她)用心勾勒每一笔，我们用爱触摸每一画。,已成功,5000,5434,116,4,19.00,14,8,11,否,14,18,项目成功结束后15天内,江苏 苏州,已经结束
公益,424363,为贵州山区孩子捐校服,已成功,6000,6011,115,0,50.00,8,6,10,是,108,7,项目成功结束后60天内,贵州 黔南,已经结束
公益,94702,支持10元在梁子湖边种一棵爱心树,已成功,10000,12142,115,5,10.00,10,3,4,否,6,52,项目成功结束后立即发货,湖北 鄂州,已经结束
公益,168625,“爱传凉州，情系陇东”——清华大学“书脊计划”赴甘肃省支教联合支队公益众筹,已成功,26119,26242,114,5,10.00,11,8,21,否,45,18,项目成功结束后立即发货,甘肃,已经结束
公益,18083,爱飞翔，我有一个小愿望,已成功,10000,10110,114,2,50.00,13,3,3,否,0,21,项目成功结束后15天内,北京,已经结束
公益,165874,蜂云善行再起华夏 助力蜂农走向世界,已成功,18500,37767,114,5,120.00,7,14,54,否,19,65,项目成功结束后20天内,上海,已经结束
