项目类型,项目编号,项目名称,众筹状态,目标金额,实际筹资额,项目支持人数,项目回报总类,最低投资额,项目图片数量,项目更新数,评论数,是否制作视频,无私支持数,最低投资支持人数,预计回报发送时间,发起人所在地,项目结束时间
艺术,158920,梦想助力再次起航 云南民族传统手工古法普洱茶,已成功,10000,300000,2241,3,1.00,14,4,15,否,0,1800,项目成功结束后5天内,北京,已经结束
艺术,397546,反熵伐纣——首届CULT文化艺术展,已成功,100000,137506,1697,5,50.00,34,16,255,否,29,595,项目成功结束后30天内,上海,已经结束
艺术,111163,金丝楠乌木手串免费认领计划,已成功,20000,44400,1063,6,17.00,15,4,872,否,10,56,项目成功结束后18天内,四川 成都,已经结束
艺术,286129,景观设计行业首次公开课众筹,已成功,1000,2142,1045,1,1.00,17,15,534,否,71,866,项目成功结束后立即发货,广东 广州,已经结束
艺术,558067,萌猫做守卫，玩故宫，我说了算,已成功,10000,65922,882,3,10.00,16,2,9,否,2,100,项目成功结束后立即发货,北京,已经结束
艺术,302767,感恩长辈，健脑巧手保长寿——酸枝木健身长寿保健球,已成功,1000,7006,869,3,7.00,11,9,45,否,0,4,项目成功结束后立即发货,上海,已经结束
艺术,422500,火柴盒两周年创意纪念T众筹,已成功,150000,157389,848,4,99.00,10,7,163,否,57,416,项目成功结束后30天内,上海,已经结束
艺术,443005,西藏遇上普罗旺斯,已成功,100000,101145,606,15,5.00,24,3,98,是,141,175,项目成功结束后90天内,北京,已经结束
艺术,439690,【最后的净土】一次活动，需要支持，不来的，友尽了,已成功,500,11029,512,0,7.00,25,4,25,是,423,89,项目成功结束后3天内,北京,已经结束
艺术,219718,疯狂的石头，出矿价玩翡翠——翡翠众筹,已成功,1000,20404,501,35,1.00,33,26,380,否,7,453,项目成功结束后15天内,广东 深圳,已经结束
艺术,425521,孙做梦第一本DOTA2绘本《见证者》,已成功,39999,68088,499,7,1.00,13,5,191,否,54,177,项目成功结束后5天内,北京,已经结束
艺术,637173,中央戏剧学院毕业作品青春悬疑电影《我听说》,众筹中,80000,21638,454,6,20.00,38,9,127,否,105,NOTFOUND,项目成功结束后150天内,浙江 温州,7天
艺术,160741,复刻《心经》雕版  1元手护古老技艺,已成功,30000,74887,444,4,1.00,8,13,76,是,16,372,项目成功结束后80天内,浙江 杭州,已经结束
艺术,538129,集美大学诚毅学院13级舞蹈学专场晚会《与舞相伴的日子》众筹,已成功,30000,30145,439,4,100.00,7,4,53,否,373,36,项目成功结束后30天内,福建 厦门,已经结束
艺术,579202,梦游·绘意：每一幅作品都是一个故事，每一页都可以记下一种心情,已成功,30000,31725,383,3,1.00,23,2,16,是,15,204,项目成功结束后15天内,湖北 武汉,已经结束
艺术,422482,纪录片《追浪》,已成功,120000,122892,382,7,20.00,19,4,57,否,120,30,项目成功结束后90天内,海南 三亚,已经结束
艺术,585457,曦晟源2016山西高校Dream（追梦）音乐节,已成功,5000,5033,377,0,30.00,10,6,46,否,355,22,项目成功结束后立即发货,山西 晋中,已经结束
艺术,456532,《美丽新世界》中法青年摄影师联展,已成功,40000,40121,337,7,50.00,16,14,89,是,219,36,项目成功结束后45天内,上海,已经结束
艺术,649098,尽我们所有才华、付您《深夜出海》极具奇幻类九十分钟电影,众筹中,30000,3470,330,0,10.00,8,4,54,否,15,NOTFOUND,项目成功结束后立即发货,广东 广州,15天
艺术,271777,螺钿镶嵌漆艺梅瓶——扬州漆器工艺与城市宝物的完美结合,已成功,10000,13070,317,2,1.00,14,9,37,否,6,298,项目成功结束后立即发货,江苏 扬州,已经结束
艺术,268954,全世界第一个赤裸裸卖情怀的青年人！,已成功,15000,16379,311,2,5.00,6,15,148,是,62,45,项目成功结束后立即发货,浙江 台州,已经结束
艺术,443368,寻找240位知音，共赏魏王版《玉簪记》,已成功,10000,100438,309,5,8.00,13,5,40,否,103,74,项目成功结束后立即发货,北京,已经结束
艺术,12700,【缘木】壮族小伙木匠梦再次起航,已成功,4000,66592,303,7,1.00,21,3,401,否,0,52,项目成功结束后15天内,广西 南宁,已经结束
艺术,632094,绘人生第一本故事书，拍人生第一部微电影,已成功,20000,20667,301,4,10.00,7,2,29,否,33,16,项目成功结束后10天内,湖北 武汉,已经结束
艺术,170083,众享·纯手工连四竹纸,已成功,49900,50218,298,5,1.00,12,5,45,是,28,236,项目成功结束后30天内,江西 上饶,已经结束
艺术,396055,我为热爱艺术的人，造一座『世外陶源』，有山，有水，有知音。,已成功,100000,250606,286,6,99.00,96,15,94,是,24,100,项目成功结束后14天内,北京,已经结束
艺术,564187,中华女子学院2013级播音与主持艺术专业本科“晴·话”毕业大戏众筹,已成功,21313,21313,274,8,13.00,4,4,73,是,171,23,项目成功结束后20天内,北京,已经结束
艺术,311836,星期六下午的小音乐会《威尔第歌剧：四个女人的爱与罚》,已成功,50000,50005,270,1,100.00,3,7,28,否,16,38,项目成功结束后立即发货,上海,已经结束
艺术,440770,《行者》预售 — 小冯的正版音乐作品专辑,已成功,50000,50400,270,1,80.00,2,13,36,否,105,25,项目成功结束后立即发货,天津,已经结束
艺术,126136,我为你歌唱 谭嘉雯专辑众筹,已成功,27000,27236,266,0,45.00,3,4,12,否,43,223,项目成功结束后立即发货,浙江 杭州,已经结束
艺术,319132,圆一位乡村婆婆的绘画梦想,已成功,15000,21571,260,6,1.00,14,9,63,否,28,154,项目成功结束后立即发货,浙江 杭州,已经结束
艺术,577306,【建筑之本源，哲匠之精神】 一群建筑师，一个关于未来的梦,已成功,20000,20018,260,6,25.00,45,0,16,否,51,14,项目成功结束后45天内,山东 德州,已经结束
艺术,470635,《南方姑娘》，诗意与暴力中的苟且,已成功,80000,80003,241,8,10.00,16,4,63,是,63,86,项目成功结束后立即发货,北京,已经结束
艺术,265573,超越次元限制——超次元AR卡Fate 系列,已成功,600,1647,234,4,7.00,20,11,36,否,0,181,项目成功结束后3天内,上海,已经结束
艺术,166285,《遇见湖工》—湖北工程学院首套动漫风格明信片&手绘地图。,已成功,3000,3056,231,6,8.00,15,5,16,否,5,190,项目成功结束后15天内,湖北 孝感,已经结束
艺术,606679,生沐坊木艺中华潮牌  “子”系列众筹,已成功,1000,6101,231,3,158.00,24,6,36,否,221,6,项目成功结束后立即发货,云南 昆明,已经结束
艺术,289987,《建筑手绘线稿摹本》首次众筹A3大幅面建筑手绘摹本,已成功,50000,53296,227,5,10.00,6,11,47,否,11,71,项目成功结束后15天内,北京,已经结束
艺术,410974,玩转摄影 - 赵嘉领衔众摄影师教你拍出《国家地理》范儿,已成功,10000,44145,222,6,1.00,10,5,27,否,7,2,项目成功结束后立即发货,北京,已经结束
艺术,523471,印·中秋,已成功,20000,78133,205,3,2.00,15,7,19,是,21,39,项目成功结束后2天内,北京,已经结束
艺术,307600,“贵姓”百家姓文创产品,已成功,8000,10888,204,2,39.00,7,8,32,否,15,90,项目成功结束后立即发货,河南 郑州,已经结束
艺术,421639,广东财经大学合唱团“回声”专场音乐会,已成功,8000,8844,204,4,18.00,6,19,34,否,122,35,项目成功结束后10天内,广东 广州,已经结束
艺术,347860,父亲的画展——与苍山洱海为邻,已成功,20000,21408,203,4,5.00,8,15,55,否,35,78,项目成功结束后15天内,云南 大理,已经结束
艺术,520882,中央民族大学2013级舞蹈表演毕业晚会众筹,已成功,50000,50139,202,6,50.00,6,0,65,是,113,11,项目成功结束后立即发货,北京,已经结束
艺术,485215,风中柳 人大附中主创多校联合众筹女性主题短片－ 面对梦想和现实，你将如何选择,已成功,80000,81640,202,15,30.00,7,8,46,否,66,5,项目成功结束后30天内,北京,已经结束
艺术,260776,爱是永恒，为爱订制,已成功,30000,32500,201,3,1.00,16,8,34,否,1,45,项目成功结束后10天内,广东 深圳,已经结束
艺术,647190,他把不惑之年的人生追求凝聚在一只杯子上,已成功,14860,34601,201,3,68.00,5,0,32,否,19,86,项目成功结束后30天内,NOTFOUND,已经结束
艺术,623038,县城里也有梦想--乐与路乐队为家乡放歌,已成功,20000,20407,198,6,16.00,2,1,20,是,68,35,项目成功结束后20天内,山东 德州,已经结束
艺术,373870,“我形我塑”《雕塑百家I》第一辑,已成功,10000,17745,198,4,6.00,30,2,16,否,4,152,项目成功结束后15天内,湖北 宜昌,已经结束
艺术,410971,《Feeling》——海南师范大学音乐学院2012级舞蹈系毕业晚会众筹,已成功,20000,20030,197,5,10.00,4,6,33,否,112,47,项目成功结束后立即发货,海南 海口,已经结束
艺术,345391,紫泥之恋 | 一念遇见 · 一瞬千年,已成功,29000,79015,195,3,66.00,8,8,45,否,19,99,项目成功结束后10天内,江苏 无锡,已经结束
艺术,601411,武汉大学原创心理微电影-复活日,已成功,16900,16917,190,9,1.00,18,1,18,是,31,86,项目成功结束后立即发货,湖北 武汉,已经结束
艺术,619369,装池生活历2017,已成功,20000,105073,188,2,78.00,7,7,38,否,25,113,项目成功结束后7天内,NOTFOUND,已经结束
艺术,359788,《有腔有调，遇见骨子老戏》 元声京戏坊国家大剧院专场,已成功,20000,25530,188,5,100.00,21,8,27,否,93,35,项目成功结束后10天内,北京,已经结束
艺术,15496,“串儿帮”吹响集结号 邀您串出新世界,已成功,50000,53920,180,4,59.00,7,3,216,是,0,61,项目成功结束后15天内,北京,已经结束
艺术,101392,虚拟文身众筹游学方案,已成功,18000,18648,180,3,10.00,10,3,4,否,53,69,项目成功结束后立即发货,广东 广州,已经结束
艺术,193189,《游园拾梦》——苏州四大名园光影笔记本,已成功,8000,24634,179,4,19.00,16,6,18,否,1,19,项目成功结束后18天内,江苏 苏州,已经结束
艺术,5386,【缘木】壮族小伙的木匠梦,已成功,4000,24000,176,6,1.00,12,3,127,否,0,90,项目成功结束后10天内,广西 南宁,已经结束
艺术,562765,轻熬细点，豆腐村里，有故事,已成功,12000,12003,171,11,1.00,6,2,25,否,25,50,项目成功结束后60天内,山东 济南,已经结束
艺术,641199,紫泥之恋 | 一念遇见 · 一瞬千年  众筹第三季,已成功,12000,14714,170,5,1.00,48,0,9,否,14,104,项目成功结束后10天内,江苏 无锡,已经结束
艺术,173260,行者的梦——洛依的油画世界,已成功,20000,20266,169,7,10.00,30,7,68,否,20,72,项目成功结束后立即发货,陕西 西安,已经结束
艺术,356254,青年独立短片《香樟桥》：大时代下小人物的成长,已成功,18000,18558,167,7,15.00,10,7,39,否,31,77,项目成功结束后立即发货,广东 深圳,已经结束
艺术,447913,这有可能是一场最破釜沉舟的众筹,已成功,4000,5522,158,4,1.00,1,5,7,否,78,28,项目成功结束后立即发货,天津,已经结束
艺术,362590,清华大学五道口金融学院第四届“吾道清春”学生节,已成功,50000,50001,156,7,48.00,7,9,40,是,7,16,项目成功结束后立即发货,北京,已经结束
艺术,404359,南开大学翔宇剧社2012级毕业戏《窝头会馆》,已成功,6000,8723,155,8,1.00,22,7,74,否,15,9,项目成功结束后立即发货,天津,已经结束
艺术,263107,《回到乐山》微电影拍摄经费众筹,已成功,50000,50328,155,9,5.00,4,14,41,是,15,8,项目成功结束后40天内,四川 乐山,已经结束
艺术,469993,不忘初心，只为制陶,已成功,25000,25880,155,3,50.00,8,5,20,否,26,119,项目成功结束后30天内,河南 信阳,已经结束
艺术,89698,【尼泊尔最好的菩提子】全手工打磨雕刻,已成功,3000,50081,152,3,180.00,8,27,177,否,1,102,项目成功结束后7天内,北京,已经结束
艺术,461863,与木有关——执着与梦想,已成功,10000,10435,152,5,1.00,6,2,6,否,11,14,项目成功结束后7天内,北京,已经结束
艺术,436897,致力于打造女装男性化风格品牌服饰,已成功,15000,15025,150,4,49.00,20,5,22,否,113,19,项目成功结束后1天内,上海,已经结束
艺术,390814,典藏越剧电影《绣花女传奇》高清数字特别放映专场,已成功,4000,10370,149,1,30.00,5,8,21,否,105,18,项目成功结束后10天内,北京,已经结束
艺术,128035,《偶遇》——寻找另一半的Ta！,已成功,10000,10587,149,4,1.00,9,4,14,是,6,61,项目成功结束后15天内,广东 广州,已经结束
艺术,333148,青年独立短片——一场早已被准确算计的交易,已成功,16000,16101,148,7,10.00,5,13,54,是,28,53,项目成功结束后立即发货,广东 深圳,已经结束
艺术,352219,宜兴原矿老紫泥西施壶 中青实力派 匠心制壶,已成功,2000,16332,145,5,1.00,8,12,77,否,7,0,项目成功结束后25天内,江苏 无锡,已经结束
艺术,358075,做年轻的专业音乐剧：北京四中音乐剧团队GALA Show经典汇演,已成功,15000,16647,145,2,50.00,13,8,32,是,40,37,项目成功结束后60天内,北京,已经结束
艺术,431242,中国书法标准教程之楷书入门——从未被揭示过的书法之道,已成功,30000,30210,143,8,1.00,6,7,15,是,33,20,项目成功结束后30天内,四川 成都,已经结束
艺术,398005,马闻烽、王赫毕业相声专场   高校相声首次众筹 · 武大,已成功,2800,3655,142,3,5.00,6,10,91,是,19,73,项目成功结束后立即发货,湖北 武汉,已经结束
艺术,343813,让传统歌舞回归生活,已成功,52000,55520,140,5,50.00,20,18,26,否,45,19,项目成功结束后5天内,云南 迪庆,已经结束
艺术,19985,阴沉金丝楠 巴蜀深山的馈赠,已成功,15000,29421,139,4,119.00,12,3,297,否,0,102,项目成功结束后10天内,北京,已经结束
艺术,340795,我欠毕业一场影展,已成功,4000,4233,138,4,10.00,14,12,82,否,20,49,项目成功结束后15天内,河北 保定,已经结束
艺术,426379,ZHI致敬——北京服装学院，学服装设计的一群追梦孩子的首秀,已成功,8000,9029,137,3,99.00,9,12,18,否,114,14,项目成功结束后3天内,北京,已经结束
艺术,576790,《少年快跑》-微电影作品追梦众筹,已成功,5000,5505,137,4,19.00,12,0,25,否,91,29,项目成功结束后立即发货,重庆,已经结束
艺术,504592,烟熏火燎，“泥”与火有次千年前的约定,已成功,15000,16426,137,6,10.00,10,6,65,否,71,17,项目成功结束后立即发货,江西 景德镇,已经结束
艺术,308509,《么么熊与飞飞猴》5周年画集，以绘画之名记录生活,已成功,20000,20928,136,7,10.00,12,12,51,否,12,23,项目成功结束后30天内,北京,已经结束
艺术,636378,五邑大学舞蹈系2013级舞蹈班毕业晚会,众筹中,30000,3385,136,6,50.00,7,1,29,否,115,NOTFOUND,项目成功结束后110天内,广东 江门,11天
艺术,457411,武汉传媒学院影创毕业设计作品《放生》,已成功,10000,10005,136,6,29.00,8,4,16,是,97,20,项目成功结束后立即发货,湖北 武汉,已经结束
艺术,607264,中央戏剧学院15级影视制片班年度大戏《玻璃动物园》,已成功,8000,8021,136,8,20.00,5,7,28,是,69,40,项目成功结束后立即发货,北京,已经结束
艺术,393820,中央民族大学13级舞蹈教育专场晚会《未完待续》原创短片众筹,已成功,30000,30201,135,6,50.00,10,8,31,否,32,12,项目成功结束后40天内,北京,已经结束
艺术,11767,中央美术学院毕业创作短片《潜抑》制作经费众筹！,已成功,30000,30018,133,7,10.00,20,6,38,否,34,51,项目成功结束后20天内,北京,已经结束
艺术,420544,《怦然心动，陪你心动》——湖南第一师范学院13心理一班专业汇报演出经费筹集。,已成功,3000,3091,131,0,100.00,11,9,19,是,131,0,项目成功结束后立即发货,湖南 长沙,已经结束
艺术,560746,古法绢人：用我一生，换你千年传承,已成功,5000,31711,126,4,10.00,9,2,20,是,56,13,项目成功结束后30天内,北京,已经结束
艺术,480835,史艳，中国年轻（服装）设计师创业大赛作品众筹,已成功,3000,3036,126,1,98.00,2,0,12,是,118,6,项目成功结束后30天内,北京,已经结束
艺术,355330,快来领走你那只——来自雕塑师的十二生肖开口女戒,已成功,10000,10152,125,3,2.00,9,12,43,否,16,17,项目成功结束后7天内,福建 泉州,已经结束
艺术,70954,南红抄底风暴给您拜年了,已成功,3000,18440,125,7,45.00,7,6,102,否,0,10,项目成功结束后3天内,北京,已经结束
艺术,422032,陈岩硕士毕业舞剧专场——候人兮猗,已成功,20000,20010,124,3,10.00,8,9,19,否,61,20,项目成功结束后30天内,河南 新乡,已经结束
艺术,448690,【最后的净土】不会唱歌的手艺人不是大熊猫！,已成功,500,2753,122,1,10.00,8,8,19,是,97,18,项目成功结束后30天内,北京,已经结束
艺术,20655,【缘木】壮族小伙木龙的传统工艺传承之路,已成功,5000,26761,121,8,1.00,11,3,161,否,0,30,项目成功结束后15天内,广西 南宁,已经结束
艺术,575185,《小王子》周边产品来啦~~,已成功,10000,10273,120,5,1.00,17,2,10,否,1,19,项目成功结束后立即发货,北京,已经结束
艺术,306304,浙江越秀外国语学院凫乙剧社2015年终大戏《乱民全讲》,已成功,5000,5320,119,3,10.00,3,7,21,否,13,29,项目成功结束后立即发货,浙江 绍兴,已经结束
艺术,11914,探寻当代人心中的边疆 -- 杜之《边疆》摄影集,已成功,50000,50337,118,6,10.00,5,3,125,否,0,15,项目成功结束后15天内,北京,已经结束
艺术,143611,与曾翔一起刚毅 倔强 厚实，来吧！戏虐的灵动,已成功,20000,28345,117,9,5.00,4,11,24,是,7,65,项目成功结束后立即发货,内蒙古 呼和浩特,已经结束
艺术,561949,我们的电影梦，是让你们知道我们的想法,已成功,50000,50018,116,7,25.00,8,17,25,否,49,11,项目成功结束后30天内,浙江 杭州,已经结束
艺术,545251,中秋 ArtDeco——东方设计遇见西方艺术,已成功,10000,13728,115,2,5.00,7,0,11,否,12,79,项目成功结束后20天内,北京,已经结束
艺术,364783,网络时代根本没有隐私可言——《正在输入》独立电影项目众筹,已成功,5000,12838,109,5,20.00,5,7,33,否,24,33,项目成功结束后立即发货,江苏 南京,已经结束
艺术,352153,学生独立短片《触不可及》——愿孤独也是一种力量,已成功,15000,15379,108,8,19.00,4,7,61,否,32,44,项目成功结束后立即发货,广东 深圳,已经结束
艺术,595660,呓间工作室：音乐剧——《大鼻子情圣》,已成功,10000,10334,106,6,49.00,10,2,10,否,0,30,项目成功结束后立即发货,北京,已经结束
艺术,354910,达斯汀的厕所 Dustin in Toilet ——上厕所的正确姿势,已成功,35000,35100,106,7,50.00,11,7,30,是,34,16,项目成功结束后90天内,浙江 衢州,已经结束
艺术,287026,北大剧社2015年度秋季大戏《操场》,已成功,5000,5862,105,5,7.00,6,8,30,否,18,12,项目成功结束后立即发货,北京,已经结束
艺术,570313,《看见》.毕业电影作品梦想众筹,已成功,4000,5104,105,4,19.00,10,5,9,是,45,32,项目成功结束后60天内,重庆,已经结束
艺术,485080,《创意之棒——希望之窗》,已成功,2000,2120,104,2,5.00,10,4,11,是,37,37,项目成功结束后60天内,广东 广州,已经结束
艺术,13247,觐见西藏：转山转水转佛塔,已成功,6999,9316,104,3,19.00,14,3,13,否,0,36,项目成功结束后30天内,浙江 杭州,已经结束
艺术,135571,印度小叶紫檀手串“集结计划”    帝王之木收藏升值的最佳臻品,已成功,2000,12930,102,6,2.00,6,4,62,否,0,41,项目成功结束后5天内,北京,已经结束
艺术,19758,古琴漂流计划：认养一张属于你的古琴（新增名额）,已成功,15000,355002,102,4,0.00,33,3,215,否,2,10,项目成功结束后60天内,上海,已经结束
艺术,616195,“筱舍”，让我们与泥土再对话,已成功,12000,13930,102,8,1.00,8,4,20,否,32,5,项目成功结束后30天内,四川 成都,已经结束
艺术,490210,一个关于成长的故事,已成功,130000,130275,100,3,100.00,3,4,5,否,74,3,项目成功结束后立即发货,北京,已经结束
艺术,306601,云南泸沽湖摩梭族走婚习俗文化微电影《走婚》,已成功,50000,50004,100,5,100.00,7,9,68,否,27,54,项目成功结束后7天内,云南 丽江,已经结束
艺术,651378,邂逅藏在木头里的精灵,众筹中,10000,5120,98,4,1.00,13,1,10,否,16,NOTFOUND,项目成功结束后28天内,河南 郑州,6天
艺术,416236,邂逅一场“零度情话”拼贴艺术展,已成功,3500,3765,98,6,5.00,19,10,46,否,7,33,项目成功结束后立即发货,江苏 南京,已经结束
艺术,19569,赏壶识道性  品茶悟禅心——精品铁壶众筹,已成功,10000,20436,97,5,88.00,11,3,71,否,0,60,项目成功结束后15天内,北京,已经结束
艺术,17452,与大师同行——让原创版画艺术走进生活,已成功,10000,88300,97,4,100.00,8,3,37,是,0,10,项目成功结束后10天内,北京,已经结束
艺术,34891,“佛韵禅心”寿山石——让我们共同完成一件独一无二的艺术品,已成功,5000,14063,96,4,1.00,19,3,46,否,0,79,项目成功结束后20天内,福建 福州,已经结束
艺术,432955,交大高级金融学院微电影《The wristwatch》--繁花似锦觅安宁{锦组},已成功,15000,21900,95,8,50.00,25,15,23,否,17,39,项目成功结束后立即发货,上海,已经结束
艺术,50923,加里曼丹野生沉香 为感恩——逆天来袭,已成功,3000,31417,94,5,38.00,7,3,166,否,0,30,项目成功结束后45天内,四川 乐山,已经结束
艺术,327115,原创设计北美黑胡桃全功能玲珑茶柜：给你一个完整的茶空间,已成功,10000,25730,94,2,2.00,14,7,32,否,6,12,项目成功结束后30天内,上海,已经结束
艺术,559819,正阳门下，大栅栏旁，红砖绿瓦，瑞兽衔环，跃然案上，秉于掌中。,已成功,10000,10307,93,5,10.00,14,0,35,否,30,35,项目成功结束后10天内,北京,已经结束
艺术,13784,木兰工坊,已成功,5000,15096,93,8,58.00,19,3,258,否,0,20,项目成功结束后10天内,天津,已经结束
艺术,352501,学生独立影片《草长莺飞》—— 父亲的神奇想象与现实,已成功,20000,20293,91,8,18.00,4,6,36,否,24,17,项目成功结束后立即发货,广东 深圳,已经结束
艺术,375844,三毛和他美丽诚实的珠宝,已成功,50000,51064,91,3,100.00,17,19,27,否,21,29,项目成功结束后立即发货,北京,已经结束
艺术,572173,大学生独立微电影众筹,已成功,4000,4231,89,5,19.00,8,0,10,否,69,9,项目成功结束后立即发货,重庆,已经结束
艺术,53734,延续壮文化生命——方块壮字的构造拍摄,已成功,9800,9862,88,5,6.00,13,3,12,否,5,41,项目成功结束后15天内,广西 百色,已经结束
艺术,12767,玉髓西瓜碧玺手串,已成功,6000,19613,87,3,99.00,13,3,201,否,0,34,项目成功结束后9天内,北京,已经结束
艺术,457234,《喜之》、《福也》寻找一款咱自家的茶,已成功,26000,26492,87,5,1.00,30,7,16,否,13,3,项目成功结束后30天内,山东 济南,已经结束
艺术,131974,人人都是策展人,已成功,20000,25401,87,2,100.00,8,4,10,否,11,31,项目成功结束后2天内,北京,已经结束
艺术,427423,"2016广东轻院计算机系Heart.net晚会""E""路同行",已成功,1500,1560,87,5,5.00,9,7,7,是,30,25,项目成功结束后立即发货,广东 佛山,已经结束
艺术,154801,金丝楠 不该浮夸本应纯真,已成功,5000,12015,86,4,99.00,16,5,55,否,0,83,项目成功结束后5天内,北京,已经结束
艺术,556528,每个人的心中，都有一片自己的鱼塘,已成功,5000,5209,85,6,6.00,5,3,15,否,37,2,项目成功结束后立即发货,重庆,已经结束
艺术,167230,纯手工钢笔【丘吉尔】——精美之笔，书写自信。,已成功,10000,14059,85,4,2.00,26,4,42,否,0,51,项目成功结束后立即发货,广西 南宁,已经结束
艺术,252199,【匠心·瓷花】你的玫瑰，在B612星球等你,已成功,20000,20381,85,6,1.00,19,6,42,否,3,40,项目成功结束后7天内,福建 厦门,已经结束
艺术,10475,澜沧江计划  救助盲童眼疾,已成功,20000,22900,84,4,100.00,22,3,108,否,0,62,项目成功结束后15天内,青海 玉树,已经结束
艺术,81205,【乐波定制】深海佛宝  砗磲的私人定制,已成功,3000,9310,84,5,18.00,21,5,77,否,0,41,项目成功结束后5天内,北京,已经结束
艺术,287458,Nasleepy睡眠太空记忆保健枕,已成功,700,808,84,4,7.00,9,8,15,否,1,2,项目成功结束后立即发货,上海,已经结束
艺术,419974,找回失踪的自己——高中生电影短片 《失踪》经费筹集,已成功,5950,8258,84,4,20.00,9,4,15,否,21,10,项目成功结束后立即发货,河北 廊坊,已经结束
艺术,95218,格木致尚iPhone手机壳,已成功,5000,5163,83,5,59.00,14,5,25,否,40,13,项目成功结束后30天内,浙江 金华,已经结束
艺术,177541,80后的执着——金丝楠收藏之路,已成功,8000,30623,83,5,88.00,10,8,40,否,4,19,项目成功结束后7天内,北京,已经结束
艺术,514702,福建深山里的独立纪录片 《傩》，鬼神众出回归泥土,已成功,8000,8001,82,5,60.00,7,1,22,是,48,9,项目成功结束后立即发货,福建 南平,已经结束
艺术,20378,寻找一款适合您眼缘的美饰第二期,已成功,1000,9205,81,5,39.00,7,3,131,否,0,35,项目成功结束后7天内,河南 南阳,已经结束
艺术,7605,【品陶俱乐部】赏玩鱼趣 玩乐陶瓷,已成功,2000,8093,81,5,1.00,11,3,113,否,0,10,项目成功结束后7天内,上海,已经结束
艺术,82993,众星捧月之星月传奇,已成功,3000,13020,81,4,80.00,25,3,123,否,4,40,项目成功结束后10天内,上海,已经结束
艺术,331516,属于所有民航人的纪录片《We Fly——We Guide U Home》,已成功,6787,8250,81,3,10.00,1,8,41,是,31,35,项目成功结束后立即发货,陕西 西安,已经结束
艺术,353845,“这一刻的故乡”——2016春节返乡影像分享会,已成功,1000,2942,80,5,9.00,13,9,2,否,55,11,项目成功结束后立即发货,北京,已经结束
艺术,410995,西夏皮艺传承者 纯手工手绘 植鞣头层牛皮 原创钱包,已成功,3000,12791,79,3,48.00,33,13,47,是,11,12,项目成功结束后20天内,宁夏 银川,已经结束
艺术,71233,【茶仆手创第一季】手工纯茶  只属于你,已成功,49900,57665,79,4,50.00,15,4,12,是,8,20,项目成功结束后45天内,北京,已经结束
艺术,388459,THE GREAT GATSBY 戏剧表演,已成功,20000,20000,76,4,50.00,13,4,22,否,31,7,项目成功结束后14天内,北京,已经结束
艺术,16844,让南红绽放真实的色彩,已成功,30000,39594,75,8,5.00,9,3,107,否,0,22,项目成功结束后15天内,北京,已经结束
艺术,139546,紫竹云书，只待尔执笔提落如云烟,已成功,5000,8419,73,8,29.00,15,4,81,否,0,20,项目成功结束后30天内,浙江 杭州,已经结束
艺术,639216,众筹一场有你参与的画展~征集99个模特,众筹中,50000,5027,73,2,1.00,11,0,3,否,16,NOTFOUND,项目成功结束后89天内,NOTFOUND,6天
艺术,313468,北建大校园舞台剧《1988》,已成功,5000,5064,72,4,7.00,4,8,18,否,27,3,项目成功结束后7天内,北京,已经结束
艺术,90697,谁说便宜没好货——给您最纯正的金丝楠木体验,已成功,3000,7122,72,4,35.00,10,5,34,否,1,40,项目成功结束后立即发货,广西 南宁,已经结束
艺术,114271,【藤云嫁物】用我细密时光 换你一世情长,已成功,5000,6667,72,3,1.00,24,7,28,否,13,24,项目成功结束后立即发货,辽宁 沈阳,已经结束
艺术,485224,偏瘫患者手功能及心肺功能训练沙画作业,已成功,4400,4736,72,0,88.00,5,4,3,否,22,50,项目成功结束后60天内,广东 广州,已经结束
艺术,174268,咖啡店的水杯,已成功,1000,1246,71,1,15.00,9,15,72,否,3,47,项目成功结束后20天内,广东 广州,已经结束
艺术,591811,12.9（周五）《阴道说》剧场版众筹话剧@间隔年小剧场,已成功,5990,6663,71,3,21.00,13,0,21,否,8,11,项目成功结束后立即发货,北京,已经结束
艺术,598324,12.10（周六）《阴道说》剧场版众筹话剧@间隔年小剧场,已成功,7000,7189,71,4,21.00,15,0,16,否,3,14,项目成功结束后立即发货,北京,已经结束
艺术,222952,万籁俱寂，余钟磬音，静也是一种境界,已成功,10000,10034,70,5,1.00,8,2,7,否,18,5,项目成功结束后30天内,广东 东莞,已经结束
艺术,550495,山祟——用戏剧重新定义时空,已成功,12000,12971,70,6,12.00,31,3,15,是,32,12,项目成功结束后立即发货,北京,已经结束
艺术,388006,一只有色彩的盏,已成功,500,3741,70,4,1.00,6,13,58,否,6,23,项目成功结束后25天内,江苏 无锡,已经结束
艺术,455140,色达纪录片拍摄众筹,已成功,3000,3505,70,3,1.00,1,6,12,是,32,4,项目成功结束后60天内,四川 成都,已经结束
艺术,598645,12.11（周日）《阴道说》剧场版众筹话剧@间隔年小剧场：最终回！,已成功,7000,7062,69,4,21.00,16,0,13,否,10,5,项目成功结束后立即发货,北京,已经结束
艺术,442450,敦煌皮雕：让敦煌与你同行,已成功,3000,3420,69,2,688.00,9,3,10,否,69,0,项目成功结束后100天内,海南 海口,已经结束
