项目类型,项目编号,项目名称,众筹状态,目标金额,实际筹资额,项目支持人数,项目回报总类,最低投资额,项目图片数量,项目更新数,评论数,是否制作视频,无私支持数,最低投资支持人数,预计回报发送时间,发起人所在地,项目结束时间
其他,110908,iSpeaking托福备考满分系统震撼来袭,已成功,4999,5833,16,4,49.00,28,4,3,是,1,1,项目成功结束后立即发货,北京,已经结束
其他,181510,匠神碳纤维眼镜框——省钱90%,已成功,500,1889,16,3,119.00,7,4,13,否,1,1,项目成功结束后立即发货,上海,已经结束
其他,5764,“侯宁说”第一季：2014投资预测大会（股市、楼市专场）,已成功,50000,51200,16,3,100.00,3,3,3,否,0,2,项目成功结束后1天内,北京,已经结束
其他,15767,【动画论坛】《鹿与烟花》,已成功,500,512,16,5,1.00,3,3,1,是,0,12,项目成功结束后20天内,北京,已经结束
其他,463237,AIESEC修复涂鸦墙筹款,已成功,500,580,16,2,10.00,6,4,4,否,8,2,项目成功结束后立即发货,天津,已经结束
其他,10792,江苏省第二届众筹沙龙(南京站)——如何玩转众筹,已成功,500,1018,16,3,18.00,1,3,17,否,0,8,项目成功结束后立即发货,江苏 南京,已经结束
其他,197491,床头智能3件套 生活不将就,已成功,1000,1376,16,5,1.00,10,4,5,是,0,8,项目成功结束后30天内,北京,已经结束
其他,111997,全球最小智能双频路由器,已成功,1000,1566,15,1,99.00,12,4,14,否,2,6,项目成功结束后10天内,北京,已经结束
其他,395455,匠神1！碳纤维眼镜架（最后开放10天）,已成功,500,2166,15,5,109.00,7,7,1,否,1,0,项目成功结束后立即发货,上海,已经结束
其他,3310,首款个人玩家形象私人定制手游《三国虎将录》,已成功,100000,101840,15,6,10.00,15,3,35,是,0,4,项目成功结束后30天内,江苏 苏州,已经结束
其他,221953,【江南第一山】木质玩具 益智玩具孔明锁,已成功,1000,1212,15,1,35.00,2,4,1,否,3,11,项目成功结束后3天内,北京,已经结束
其他,560725,在路上，拍全景，360°那种,已成功,8500,9402,15,2,699.00,12,0,9,是,4,1,项目成功结束后30天内,北京,已经结束
其他,641418,升级更换你的墙壁插座，点亮你的生活。,众筹中,350000,604,15,0,38.00,12,0,1,否,2,NOTFOUND,项目成功结束后60天内,NOTFOUND,26天
其他,1584,足球众筹——Sexy Fc球队,已成功,600,620,14,2,10.00,0,3,0,否,0,8,项目成功结束后10天内,北京,已经结束
其他,12195,梦想众筹  “ORIGIN” 手工DIY布艺eBay计划,已成功,1600,1615,14,5,5.00,6,3,7,否,0,3,项目成功结束后30天内,浙江 温州,已经结束
其他,240394,一款切菜洗菜二合一的韩国原产菜板，FDA认证的独特抗菌 防霉 防滑 无毒材质,已成功,1000,1029,14,6,12.00,14,4,0,否,1,3,项目成功结束后7天内,上海,已经结束
其他,180532,RUANAN插卡超级手表 可以上微信的创新穿戴,已成功,2000,2518,14,4,225.00,15,3,79,否,3,8,项目成功结束后10天内,广东 深圳,已经结束
其他,475558,量子套装，轻松告别亚健康！,已成功,3650,3654,14,0,365.00,11,4,9,是,4,10,项目成功结束后立即发货,河北 沧州,已经结束
其他,1590,足球众筹——诺亚方舟足球俱乐部,已成功,600,640,14,2,10.00,0,3,0,否,0,7,项目成功结束后10天内,北京,已经结束
其他,9291,考古探秘系列——北宋钧官窑址发掘的密码文化讲座,已成功,3000,3140,14,2,20.00,4,3,1,否,0,2,项目成功结束后3天内,河南 郑州,已经结束
其他,34942,2014茶店困境解决之道年度高峰研讨会11月27日举办,已成功,1000,1042,14,3,1.00,3,3,7,否,0,12,项目成功结束后立即发货,河南 郑州,已经结束
其他,35254,众筹网携手创客空间12月3日在河南工程学院与你不见不散,已成功,1000,1004,14,2,1.00,3,3,2,否,0,8,项目成功结束后立即发货,河南 郑州,已经结束
其他,445210,口袋里的办公室——镭射键盘，让未来提前到来！,已成功,2490,2531,14,2,199.00,34,2,12,否,3,5,项目成功结束后15天内,广东 深圳,已经结束
其他,1592,足球众筹——龙禧球队,已成功,600,640,14,2,10.00,0,3,0,否,0,7,项目成功结束后10天内,北京,已经结束
其他,4934,【天鼎】品竹·杯中四季,已成功,5000,5320,14,4,99.00,9,3,13,否,0,0,项目成功结束后30天内,北京,已经结束
其他,351814,刷刷手环刷地铁公交-炫酷版【仅限北京】,已成功,500,1426,14,4,168.00,9,7,9,否,1,2,项目成功结束后7天内,北京,已经结束
其他,12198,六度禅意杯 将私人订制带入生活,已成功,5000,9700,14,3,200.00,18,3,37,否,0,5,项目成功结束后40天内,北京,已经结束
其他,627456,寻找星奇幸福——跨越时空的文明之旅,众筹中,1230000,12571,14,3,123.00,8,0,0,是,4,NOTFOUND,项目成功结束后90天内,NOTFOUND,19天
其他,62320,第二代土曼智能手表 超长待机15天,已成功,2000,7509,13,2,599.00,5,3,64,是,1,10,项目成功结束后10天内,北京,已经结束
其他,86518,窗记校园APP----大学生自己的原创文艺社交软件,已成功,5000,5000,13,3,18.00,12,2,11,是,4,6,项目成功结束后立即发货,广东 珠海,已经结束
其他,2590,浓情为你——《踏雪寻玫》芬芳花盒,已成功,8000,8160,13,2,120.00,1,3,8,否,0,3,项目成功结束后10天内,北京,已经结束
其他,11607,美院毕业设计师 原创星座系列丝巾,已成功,2000,3100,13,2,150.00,26,3,38,是,0,8,项目成功结束后30天内,广东 广州,已经结束
其他,16522,马到成功一杯子/创意烛台 文化礼品,已成功,2000,2040,13,2,55.00,12,3,10,否,0,6,项目成功结束后10天内,浙江 杭州,已经结束
其他,21595,众筹时代·火星会·第四期——众筹和联盟那些事儿,已成功,1000,1408,13,5,1.00,12,3,0,否,0,8,项目成功结束后1天内,湖北 武汉,已经结束
其他,438427,彩云之南~探寻内心之旅,已成功,3000,3050,13,5,2.00,9,5,2,否,7,0,项目成功结束后50天内,山东 临沂,已经结束
其他,1560,足球众筹——北京蓝调足球俱乐部,已成功,600,630,13,2,10.00,0,3,3,否,0,6,项目成功结束后立即发货,北京,已经结束
其他,4555,全球唯一众筹投资人专属沙龙第四期—火焰会“飞鱼秀”专场,已成功,1000,1150,13,2,30.00,6,3,0,是,0,3,项目成功结束后立即发货,北京,已经结束
其他,577945,原创紫砂壶  天然原矿 匠心手制,已成功,1000,1581,13,5,1.00,22,3,0,否,1,0,项目成功结束后10天内,江苏 无锡,已经结束
其他,588061,【呢大衣●大码】AIAIMOLY 宽大显瘦版 呢大衣 专为胖妹妹定制,已成功,1000,1189,13,3,99.00,19,1,2,否,1,6,项目成功结束后立即发货,浙江 杭州,已经结束
其他,1587,足球众筹——不靠谱足球俱乐部,已成功,600,610,13,2,10.00,0,3,0,否,0,7,项目成功结束后10天内,北京,已经结束
其他,8955,看漫展去哪儿 2014广东省漫展及其衍生品现状调研,已成功,4000,4000,13,3,50.00,10,3,5,否,0,2,项目成功结束后90天内,广东 广州,已经结束
其他,12450,禅心慧骨 与蔡志忠大师打造动漫授权新模式,已成功,10000,14100,13,5,20.00,6,3,1,否,0,5,项目成功结束后20天内,北京,已经结束
其他,11043,“空中宝马”西锐SR20豪华私人飞机飞行体验,已成功,13200,18700,13,1,0.00,16,3,31,否,0,9,项目成功结束后10天内,天津,已经结束
其他,647367,车中的清新氧吧，与自然同行，无霾畅行天下,众筹中,100000,26,13,5,2.00,9,0,1,否,1,NOTFOUND,项目成功结束后50天内,NOTFOUND,24天
其他,3412,睿享会——读书&管理思想分享沙龙,已成功,1000,1004,12,2,20.00,6,3,4,否,0,1,项目成功结束后7天内,北京,已经结束
其他,3989,设计师黄一川的手工饰品,已成功,5000,5232,12,6,420.00,12,3,5,是,0,2,项目成功结束后30天内,北京,已经结束
其他,6647,沈敬东英雄设计众筹 追忆失落的英雄情怀,已成功,20000,21488,12,5,36.00,8,3,5,否,0,4,项目成功结束后20天内,江苏 南京,已经结束
其他,15400,与你一起，共同守护中国古典书法之美,已成功,3000,3108,12,5,1.00,13,3,0,否,0,8,项目成功结束后7天内,北京,已经结束
其他,113347,太阳能背包走到哪里都有电,已成功,5000,5781,12,1,480.00,11,4,60,否,1,6,项目成功结束后30天内,北京,已经结束
其他,185866,太极八卦健身棒  健康“易”中来,已成功,1000,2194,12,2,10.00,7,4,4,是,2,4,项目成功结束后15天内,山东 青岛,已经结束
其他,204103,众筹家装DIY手机APP开发合伙人,已成功,500,541,12,0,100.00,5,5,20,否,7,5,项目成功结束后立即发货,湖北 武汉,已经结束
其他,13191,七夕，我们一起搭鹊桥,已成功,7777,11384,12,4,7.00,4,3,20,否,0,7,项目成功结束后5天内,北京,已经结束
其他,14688,特许连锁运营模式规划研讨会即将于8.24在郑州举行,已成功,9800,9800,12,3,100.00,3,3,2,否,0,2,项目成功结束后立即发货,河南 郑州,已经结束
其他,183562,恋上轻奢——匠神7超级钛太阳眼镜,已成功,500,1442,12,3,99.00,10,5,13,否,0,0,项目成功结束后立即发货,上海,已经结束
其他,436126,微量元素香薰护肤活性离子蒸脸器，新时代美容领导者，让你爱上更美丽的自己(二期),已成功,500,1268,12,2,99.00,11,5,15,否,2,2,项目成功结束后15天内,广东 珠海,已经结束
其他,660996,"新一代""流媒体Carlife"" 高清行车记录仪",众筹中,60000,623,12,5,1.00,19,3,0,否,2,NOTFOUND,项目成功结束后30天内,广东 深圳,33天
其他,332239,一起合开一家海西客栈，一起相约奔赴青藏高原！,已成功,50000,60200,11,4,100.00,16,7,17,是,0,2,项目成功结束后14天内,青海 海西,已经结束
其他,402052,美国进口 air guitar 空气吉他 红外线电子吉他,已成功,1000,1158,11,3,5.00,5,4,9,否,1,6,项目成功结束后立即发货,北京,已经结束
其他,556,兔耳日记,已成功,5000,5000,11,2,100.00,2,3,3,否,0,5,项目成功结束后10天内,北京,已经结束
其他,5333,派维拉Pevila越野款平衡体感思维车,已成功,100000,108768,11,0,0.00,19,3,60,是,0,11,项目成功结束后60天内,浙江 杭州,已经结束
其他,11208,医疗产业投资暨苹果产业链的发展与价值投资 限额45名,已成功,1000,1089,11,0,99.00,2,3,2,否,0,11,项目成功结束后3天内,北京,已经结束
其他,15783,【动画论坛】《种》,已成功,500,507,11,5,1.00,6,3,2,否,0,7,项目成功结束后20天内,北京,已经结束
其他,18633,【众筹邮驿】画中的自然系列明信片,已成功,3000,3565,11,4,9.00,5,3,2,否,0,5,项目成功结束后15天内,北京,已经结束
其他,70822,【懒驴】带上爱人免费游厦门啦,已成功,10000,10177,11,2,168.00,22,3,23,否,6,1,项目成功结束后3天内,福建 厦门,已经结束
其他,211480,凡关注【娜斯美】的朋友，将有机会获赠您一条秋季高腰修身打底裤 20色可选。,已成功,500,547,11,3,1.00,36,4,19,否,0,7,项目成功结束后10天内,山东 济南,已经结束
其他,1561,足球众筹——皇城英豪足球俱乐部,已成功,600,650,11,2,10.00,0,3,0,否,0,2,项目成功结束后立即发货,北京,已经结束
其他,18705,【众筹邮驿】太虚幻境系列明信片,已成功,3000,3285,11,3,9.00,6,3,1,否,0,5,项目成功结束后15天内,北京,已经结束
其他,21806,单机模拟经营游戏《Karma》众筹之后游戏开发资金,已成功,500,500,11,3,25.00,6,10,18,是,0,8,项目成功结束后30天内,江苏 常州,已经结束
其他,373009,个性情侣时尚手表,已成功,1000,1040,11,2,20.00,29,8,12,否,2,1,项目成功结束后7天内,重庆,已经结束
其他,13040,特许连锁运营模式规划研讨会 7.27郑州 不见不散,已成功,5800,7500,11,3,10.00,3,3,3,否,0,4,项目成功结束后2天内,河南 郑州,已经结束
其他,5033,【与花说】植物的创意花器,已成功,1500,1584,10,3,17.00,10,3,6,否,0,0,项目成功结束后15天内,北京,已经结束
其他,5198,【YAANG】有蝶恋花-温馨生活小物,已成功,3000,5768,10,9,98.00,9,3,1,否,0,0,项目成功结束后15天内,北京,已经结束
其他,10823,IT人士的技术沙龙：云时代的互联网业务平台架构设计,已成功,1000,1000,10,0,100.00,3,6,8,否,0,10,项目成功结束后5天内,北京,已经结束
其他,120211,Duang! 美女学姐手把手教你创业啦！,已成功,1000,1003,10,3,1.00,2,3,3,否,1,9,项目成功结束后立即发货,河北 石家庄,已经结束
其他,580132,鞋底清洁机， 品质生活，不是不需要，只是我们刚刚制造。,众筹中,50000,666,10,5,1.00,1,1,2,否,6,NOTFOUND,项目成功结束后60天内,江苏 宿迁,32天
其他,5641,【云朵抱枕】 掉入凡间的云朵,已成功,5000,6105,10,5,45.00,3,3,20,否,0,1,项目成功结束后7天内,北京,已经结束
其他,13127,郑州单身男女红酒派对 众筹一个老公老婆吧,已成功,1000,1142,10,3,35.00,10,3,11,否,0,2,项目成功结束后2天内,河南 郑州,已经结束
其他,18644,【众筹邮驿】夜歌儿古文明系列明信片,已成功,3000,3276,10,3,9.00,4,3,1,否,0,4,项目成功结束后15天内,北京,已经结束
其他,3433,智能无线门禁广告——智能硬件创业新玩法,已成功,2000,5520,10,7,10.00,5,3,137,是,0,5,项目成功结束后3天内,广东 佛山,已经结束
其他,37027,Blink Sunshine 杯灯版——让您的房屋、店铺洒满阳光,已成功,2000,4040,10,7,68.00,1,3,17,否,0,3,项目成功结束后7天内,香港,已经结束
其他,62758,带触摸屏 WeLoop Now Classic 智能手环,已成功,600,2470,10,1,239.00,4,3,11,是,0,10,项目成功结束后立即发货,北京,已经结束
其他,169147,再出发！匠神眼镜 成本定价 做眼镜的小米手机,已成功,995,2090,10,2,199.00,7,4,30,否,0,9,项目成功结束后立即发货,上海,已经结束
其他,3994,手工家居的践行者——设计师张晨,已成功,5000,5019,10,4,199.00,13,3,10,是,0,0,项目成功结束后30天内,北京,已经结束
其他,16312,【国粹梦娃】—设计师涵涵带你感受中国文化的魅力,已成功,10000,10141,10,5,99.00,31,3,11,否,0,1,项目成功结束后30天内,北京,已经结束
其他,4705,加油吧 中国漫画 《三国演义》漫画作品众筹,已成功,2000,2022,10,4,1.00,7,3,4,否,0,2,项目成功结束后20天内,天津,已经结束
其他,5860,【缘见】单身交友APP——同城活动 快速约见,已成功,10000,11460,10,8,10.00,10,3,22,是,0,6,项目成功结束后3天内,上海,已经结束
其他,636402,只做人人能消费的燕窝、只为健康、关注你我他！,众筹中,100000,11,10,2,188.00,12,0,4,否,10,NOTFOUND,项目成功结束后3天内,NOTFOUND,20时
其他,4332,【盐Live&Salt】手工原木蓝牙音箱,已成功,5000,5484,9,5,298.00,26,3,33,否,0,2,项目成功结束后45天内,北京,已经结束
其他,5245,【LEXON】红点设计大奖贪睡闹钟,已成功,3000,18270,9,12,290.00,9,3,5,是,0,0,项目成功结束后15天内,北京,已经结束
其他,25546,众筹网携手创客空间11月20日在郑州大学与你不见不散,已成功,1000,1206,9,2,1.00,3,3,0,否,0,6,项目成功结束后1天内,河南 郑州,已经结束
其他,167527,EYH SPACE极创箱创客生态空间,已成功,1000,1381,9,9,1.00,16,4,0,否,0,1,项目成功结束后1天内,山东 青岛,已经结束
其他,421345,西班牙 Geeks!me：一款专为啪啪啪而生的智能手环,已成功,5328,5328,9,1,888.00,24,3,8,否,3,6,项目成功结束后15天内,福建 厦门,已经结束
其他,109774,【全球首款最懂你的灯】i-light智能LED床灯,已成功,3000,3000,9,7,158.00,8,7,14,是,1,1,项目成功结束后15天内,四川 成都,已经结束
其他,3985,柔软的奶酪杯——设计师谢东,已成功,5000,5253,9,5,323.00,12,3,6,否,0,2,项目成功结束后30天内,北京,已经结束
其他,610021,众筹邮驿明信片,众筹中,1000,171,9,0,20.00,4,0,0,否,2,NOTFOUND,支持者付款后立即发货,NOTFOUND,已经结束
其他,660633,一款所有人都喝得起的“贵州茅台酒厂”出品的-酒,众筹中,200000,9,9,6,1.00,1,0,1,否,3,NOTFOUND,项目成功结束后20天内,贵州 贵阳,39天
其他,662310,陆空双栖自拍无人机，要飞要跑由你定,众筹中,2000,2315,9,5,20.00,29,1,12,是,1,NOTFOUND,项目成功结束后5天内,广东 汕头,40天
其他,4182,【北服女生的原创设计】十二生肖创意手机壳,已成功,2000,2008,8,14,48.00,12,3,15,否,0,0,项目成功结束后30天内,北京,已经结束
其他,13073,红黄蓝爱窝窝幼儿园首届美食节  欢迎您带着宝贝来品尝！,已成功,1000,5015,8,1,5.00,7,3,0,否,0,3,项目成功结束后立即发货,河南 郑州,已经结束
其他,17305,【天外之石来袭】葡萄干经脉玛瑙再次起航,已成功,3000,3920,8,6,120.00,31,3,59,否,0,0,项目成功结束后15天内,上海,已经结束
其他,19850,【4999元起】定制一台属于自己独一无二的iPhone6,已成功,20000,39593,8,8,100.00,2,3,55,否,0,1,项目成功结束后5天内,北京,已经结束
其他,63598,菲星智能行车记录导航仪,已成功,5000,5092,8,3,599.00,8,3,44,否,0,4,项目成功结束后15天内,广东 广州,已经结束
其他,196711,【镜皇】眼镜界的小米手机！,已成功,500,2118,8,4,109.00,7,7,10,否,0,3,项目成功结束后立即发货,上海,已经结束
其他,323314,匠神1——眼镜界的小米手机（第三期）,已成功,500,1068,8,5,109.00,5,6,0,否,0,0,项目成功结束后立即发货,上海,已经结束
其他,648738,带给您全新的座椅感受,众筹中,50000,612,8,5,1.00,8,1,1,否,0,NOTFOUND,项目成功结束后15天内,NOTFOUND,26天
其他,4929,【隆达】骨瓷的创艺家居,已成功,5000,5704,8,5,109.00,12,3,5,否,0,1,项目成功结束后15天内,北京,已经结束
其他,19998,林伟贤&陈榕儿联袂揭秘《财富新生代》未来十年的财富密码 ,已成功,2000,2400,8,3,300.00,19,3,3,是,0,8,项目成功结束后1天内,河南 郑州,已经结束
其他,287995,当众筹遇上华中区颜值最高的孵化器--OVU创客星,已成功,600,742,8,3,9.00,15,5,3,否,0,3,项目成功结束后立即发货,湖北 武汉,已经结束
其他,4834,【几何·草木染】留着待春深,已成功,700,702,8,6,50.00,17,3,2,否,0,1,项目成功结束后10天内,浙江 杭州,已经结束
其他,5095,未来学院招募 与布莱尔、冯仑等共话青年未来,已成功,15000,15100,8,2,200.00,11,3,9,否,0,3,项目成功结束后30天内,北京,已经结束
其他,22689,机械甲虫Beetles-A空气净化器,已成功,1500,3104,8,4,388.00,10,3,18,是,0,8,项目成功结束后10天内,北京,已经结束
其他,18626,【众筹邮驿】角色系列明信片,已成功,3000,3258,8,3,9.00,4,3,1,否,0,2,项目成功结束后15天内,北京,已经结束
其他,70477,full coffee不仅仅是一个咖啡馆,已成功,3000,4216,8,5,10.00,5,3,16,否,0,1,项目成功结束后立即发货,河南 郑州,已经结束
其他,13549,【Sheridan风格】美式唐草 纯手工皮具定制体验,已成功,5000,8588,7,7,98.00,5,3,13,否,0,0,项目成功结束后60天内,北京,已经结束
其他,18681,【众筹邮驿】水熊虫志系列明信片,已成功,3000,3400,7,3,9.00,4,3,2,否,0,0,项目成功结束后15天内,北京,已经结束
其他,5463,定格动画《老鞋匠》 空巢老人的期盼,已成功,6000,6400,7,5,50.00,9,3,8,是,0,2,项目成功结束后30天内,河北 石家庄,已经结束
其他,162991,菲星智能微单电子狗行车记录仪,已成功,2000,2896,7,4,398.00,8,4,17,否,0,5,项目成功结束后15天内,广东 广州,已经结束
其他,384487,充电式便携式家用车用电动按摩腰靠,已成功,588,589,7,1,98.00,8,5,13,否,1,6,项目成功结束后7天内,辽宁 铁岭,已经结束
其他,636246,防盗门遮孔锁，让普通锁变身超B级,众筹中,50000,7,7,4,1.00,6,1,2,是,0,NOTFOUND,项目成功结束后30天内,NOTFOUND,20时
其他,1410,昆仑墨冻印章——呈现紫光檀与昆仑冻的完美结合,已成功,1125,2104,7,3,168.00,8,3,32,否,0,2,项目成功结束后15天内,云南 昆明,已经结束
其他,5186,加油吧 中国漫画《林黛玉》珍藏版挂画众筹,已成功,500,561,7,3,1.00,2,3,6,否,0,1,项目成功结束后20天内,天津,已经结束
其他,177394,Dwatch多功能蓝牙智能手环D8,已成功,3000,3888,7,2,248.00,24,6,3,否,0,4,项目成功结束后15天内,广东 深圳,已经结束
其他,32257,众筹时代•火星会•第五期【无社群 不众筹？！】,已成功,1000,2004,7,3,1.00,12,3,9,否,0,4,项目成功结束后立即发货,湖北 武汉,已经结束
其他,236683,匠神1——眼镜界的小米手机（第二期）,已成功,500,1707,7,8,109.00,6,4,0,否,0,0,项目成功结束后立即发货,上海,已经结束
其他,451177,法国parakito纯天然驱蚊手环，婴儿孕妇适用——夏天为挚爱的人多一分保障,已成功,500,808,7,4,98.00,6,5,3,是,1,3,项目成功结束后5天内,广东 中山,已经结束
其他,5303,加油吧 中国漫画《贾宝玉》珍藏版挂画众筹,已成功,500,512,7,3,1.00,3,3,5,否,0,2,项目成功结束后20天内,天津,已经结束
其他,172927,乐行宝电动车GPS防盗神器,已成功,1000,1002,6,3,199.00,8,4,7,否,2,0,项目成功结束后7天内,江苏 南京,已经结束
其他,365857,解悠律师，你贴心的大白,已成功,5000,11073,6,3,568.00,3,4,44,否,1,4,项目成功结束后立即发货,北京,已经结束
其他,471718,口袋里的镭射键盘移动电源,已成功,1000,1249,6,0,249.00,10,4,3,否,1,5,项目成功结束后7天内,安徽 合肥,已经结束
其他,481594,阿里老友月月行——7月听我说，这样创业才能成功！,已成功,500,500,6,2,1.00,4,4,1,否,0,2,项目成功结束后立即发货,湖北 武汉,已经结束
其他,15752,国际4A创意教练+文案特训营（上海站）,已成功,10000,11928,6,0,0.00,19,3,1,否,0,6,项目成功结束后3天内,上海,已经结束
其他,18604,【众筹邮驿】镜子现实系列明信片,已成功,3000,3027,6,3,9.00,6,3,1,否,0,3,项目成功结束后15天内,北京,已经结束
其他,18716,【众筹邮驿】种在时光里的向日葵系列明信片,已成功,3000,3169,6,3,9.00,4,3,1,否,0,1,项目成功结束后15天内,北京,已经结束
其他,19348,台湾文案天后李欣频广告文案与创意讲堂》全国巡讲 重庆站,已成功,2000,2880,6,6,480.00,9,3,3,否,0,5,项目成功结束后立即发货,重庆,已经结束
其他,395422,桌面N合一生物循环鱼缸摆件,已成功,1000,1000,6,1,160.00,5,3,40,否,0,5,项目成功结束后立即发货,北京,已经结束
其他,424510,一场洗衣革命——小元Mini超声波洗衣器,已成功,500,995,6,2,5.00,13,5,6,是,0,1,项目成功结束后10天内,广东 深圳,已经结束
其他,811,【众筹制造】“易租·飞机”北京至深圳航线公务机国庆特别定制计划,已成功,37800,39240,6,0,0.00,9,3,0,否,0,6,项目成功结束后1天内,北京,已经结束
其他,18715,【众筹邮驿】爱德华的生活日记系列明信片,已成功,3000,3180,6,3,9.00,5,3,2,否,0,0,项目成功结束后15天内,北京,已经结束
其他,61228,WeLoop小黑智能手表 来电信息提醒 遥控拍摄,已成功,600,2054,6,4,339.00,16,3,11,否,0,5,项目成功结束后立即发货,北京,已经结束
其他,74935,《创业大浪潮》VIP读书会招募  十位创投大咖的创业课不容错过,已成功,1000,1001,6,2,100.00,2,3,0,否,1,3,项目成功结束后立即发货,北京,已经结束
其他,20630,连锁运营模式规划研讨会将于10月24日在郑州举行,已成功,5800,6100,5,3,100.00,4,3,1,否,0,0,项目成功结束后立即发货,河南 郑州,已经结束
其他,72523,Sense睡眠监测器——记录睡眠“一举一动”,已成功,6060,6060,5,0,0.00,7,3,6,是,0,5,项目成功结束后35天内,北京,已经结束
其他,185587,拉卡拉手环—专注支付的智能手环,已成功,1000,1495,5,2,299.00,1,6,12,否,0,5,项目成功结束后10天内,北京,已经结束
其他,4524,商用3D打印机——青铜器团队毅然创业的故事,已成功,10000,12470,5,2,100.00,18,3,59,否,0,2,项目成功结束后3天内,河南 郑州,已经结束
其他,18678,【众筹邮驿】大学生活系列明信片,已成功,3000,3059,5,3,9.00,5,3,2,否,0,1,项目成功结束后15天内,北京,已经结束
其他,68494,首届手机电子商务营销高峰论坛1月25日即将在恩施举办,已成功,1000,1014,5,4,10.00,5,3,0,否,0,2,项目成功结束后2天内,湖北 恩施,已经结束
其他,556966,李时珍故里，正宗蕲艾带您健康养生,已成功,1000,1088,5,2,98.00,5,0,1,否,1,0,项目成功结束后立即发货,上海,已经结束
其他,4021,08奥运吉祥物设计者【陈楠】の限量版设计,已成功,5000,7406,5,5,168.00,12,3,2,否,0,0,项目成功结束后30天内,北京,已经结束
其他,18701,【众筹邮驿】兔子先生系列明信片,已成功,3000,3160,5,3,9.00,5,3,2,否,0,0,项目成功结束后15天内,北京,已经结束
其他,311980,巧夫人自动面膜机,已成功,500,686,5,4,49.00,25,6,2,是,1,0,项目成功结束后立即发货,浙江 温州,已经结束
其他,5745,2014巴菲特股东大会 最后紧急众筹召集,已成功,10000,38000,5,3,0.00,8,3,0,否,0,1,项目成功结束后30天内,北京,已经结束
其他,46942,文案天后李欣频《创意讲堂》1月24-25日南方压轴场  杭州站,已成功,2000,3720,5,5,480.00,8,3,0,否,0,1,项目成功结束后立即发货,浙江 杭州,已经结束
其他,10890,江苏省第二届众筹沙龙（镇江站）——牛人教你如何玩转众筹,已成功,500,552,5,2,5.00,1,3,0,否,0,1,项目成功结束后立即发货,江苏 镇江,已经结束
其他,19345,台湾文案天后李欣频《广告文案与创意讲堂》全国巡讲 北京站,已成功,2000,3720,5,6,480.00,9,3,0,否,0,2,项目成功结束后立即发货,北京,已经结束
其他,54682,火星会·第六期【众智众筹与产品体验】餐桌上的沙龙,已成功,1000,1300,5,3,10.00,2,3,2,否,0,0,项目成功结束后1天内,湖北 武汉,已经结束
其他,298378,物联网智能整体家装——未来家居新体验,已成功,1000,3262,5,4,99.00,12,8,4,否,0,1,项目成功结束后30天内,浙江 杭州,已经结束
其他,651117,让创业不再困难,众筹中,50000,45,5,1,500.00,9,6,2,否,5,NOTFOUND,项目成功结束后10天内,NOTFOUND,4天
其他,18673,【众筹邮驿】梦行纪系列明信片,已成功,3000,3080,4,3,9.00,5,3,1,否,0,0,项目成功结束后15天内,北京,已经结束
其他,184447,浩美水经负电位天然活性水直饮机,已成功,6000,9120,4,0,0.00,4,4,0,否,0,4,项目成功结束后7天内,上海,已经结束
其他,4012,红点奖获得者【叶宇轩】の限量版设计,已成功,1500,1993,4,3,199.00,11,3,4,否,0,0,项目成功结束后60天内,北京,已经结束
其他,18683,【众筹邮驿】东方手绘系列明信片,已成功,3000,3009,4,3,9.00,4,3,1,否,0,1,项目成功结束后15天内,北京,已经结束
其他,18718,【众筹邮驿】DT人物展系列明信片,已成功,3000,3009,4,3,9.00,4,3,1,否,0,1,项目成功结束后15天内,北京,已经结束
其他,18647,【众筹邮驿】蚂蚁恰恰系列明信片,已成功,3000,3080,4,3,9.00,4,3,1,否,0,0,项目成功结束后15天内,北京,已经结束
其他,24262,大河财富（中国）论坛互联网大会11月21日即将召开,已成功,2000,5320,4,1,580.00,1,3,0,否,0,1,项目成功结束后立即发货,河南 郑州,已经结束
其他,648741,一双黑科技抗污小白鞋,众筹中,10000,4,4,2,1.00,4,0,0,否,0,NOTFOUND,项目成功结束后2天内,NOTFOUND,7天
其他,841,【几何】天然草木染,已成功,500,530,4,4,30.00,20,3,15,否,0,1,项目成功结束后3天内,浙江 杭州,已经结束
其他,18649,【众筹邮驿】being alone独自一人,已成功,3000,3080,4,3,9.00,4,3,2,否,0,0,项目成功结束后15天内,北京,已经结束
其他,18675,【众筹邮驿】早安，元气满系列明信片,已成功,3000,3080,4,3,9.00,4,3,1,否,0,0,项目成功结束后15天内,北京,已经结束
其他,18717,【众筹邮驿】鲨鱼保护系列明信片,已成功,3000,3009,4,3,9.00,3,3,1,否,0,1,项目成功结束后15天内,北京,已经结束
其他,19350,台湾文案天后李欣频《广告文案与创意讲堂》全国巡讲 深圳站,已成功,2000,3240,4,6,480.00,9,3,2,否,0,1,项目成功结束后立即发货,广东 深圳,已经结束
其他,44284,【亚马逊圣诞大礼】Fitbit Flex 时尚智能乐活手环 （橙红色）,已成功,2015,2395,4,0,798.00,7,3,24,否,1,3,项目成功结束后7天内,北京,已经结束
其他,139150,菲星行车记录仪+预警机,已成功,2000,2196,4,3,399.00,8,5,22,否,0,2,项目成功结束后12天内,广东 广州,已经结束
