项目类型,项目编号,项目名称,众筹状态,目标金额,实际筹资额,项目支持人数,项目回报总类,最低投资额,项目图片数量,项目更新数,评论数,是否制作视频,无私支持数,最低投资支持人数,预计回报发送时间,发起人所在地,项目结束时间
娱乐,185929,金华青纪录片《贡秋卓玛》，邀你一起筑梦。,已成功,10000,21022,90,7,11.00,6,4,39,是,11,43,项目成功结束后30天内,浙江 杭州,已经结束
娱乐,319561,毕设微电影《重拾曙光》创作经费众筹,已成功,6000,6133,90,2,18.00,5,30,59,否,30,49,项目成功结束后180天内,甘肃 兰州,已经结束
娱乐,575095,《钥匙》：一则雾里看花的社会新闻，两个互取所需的孤单灵魂,众筹中,100000,10963,89,7,10.00,17,11,24,否,32,NOTFOUND,项目成功结束后立即发货,北京,25天
娱乐,137455,原创龙岩本土方言音乐作品《芦苇小站肆号——岩汁岩味》,已成功,50000,57293,89,8,1.00,2,5,13,是,1,18,项目成功结束后立即发货,福建 龙岩,已经结束
娱乐,16119,李盾老师音乐剧 《爱上邓丽君》携手众筹 终极震撼,已成功,100000,113500,89,7,100.00,10,3,4,是,0,3,项目成功结束后1天内,北京,已经结束
娱乐,94885,上戏原创社会讽刺喜剧《求哭》！,已成功,10000,15936,89,9,10.00,8,3,1,否,5,30,项目成功结束后立即发货,上海,已经结束
娱乐,467272,我是孙瑞芳，我正在发起我的《创业者》微电影众筹！请支持我,已成功,7200,7207,89,3,10.00,11,4,16,否,44,25,项目成功结束后立即发货,山东 济南,已经结束
娱乐,131545,《空房间》——湖北美术学院学生独立微电影,已成功,5000,5620,88,7,9.00,10,6,25,否,8,22,项目成功结束后10天内,湖北 武汉,已经结束
娱乐,648720,《寻找乌托邦 为丽江正名》——一部给中国人带来真实的城市纪录片,众筹中,55000,38252,88,6,10.00,3,0,20,否,27,NOTFOUND,项目成功结束后90天内,云南 丽江,13天
娱乐,98398,独立短片电影--讲述城中村里的人性纠葛,已成功,8000,9321,86,7,10.00,13,4,6,是,2,32,项目成功结束后90天内,广东 深圳,已经结束
娱乐,439717,【神的自留地】Ric庆余邀您支持参与雪佛兰SUV最美中国行,已成功,500,3184,86,2,3.00,7,4,2,否,53,17,项目成功结束后立即发货,北京,已经结束
娱乐,109507,《多庆幸有你》音乐录影带,已成功,20000,20001,84,8,1.00,3,3,11,是,6,12,项目成功结束后立即发货,北京,已经结束
娱乐,154264,微电影《飞翔的卡卡》我们都要自由！,已成功,10000,12772,83,6,20.00,7,6,6,是,12,28,项目成功结束后90天内,浙江 宁波,已经结束
娱乐,2775,《村小的孩子》——关注留守儿童纪录片巡展,已成功,20000,21220,83,8,18.00,12,3,20,否,0,22,项目成功结束后10天内,湖南 长沙,已经结束
娱乐,175609,《男神时代》九月二号，男神等你上！,已成功,1000,4374,82,8,1.00,2,8,30,是,1,40,项目成功结束后10天内,江苏 无锡,已经结束
娱乐,143686,“车模范儿”首届中国车模展众筹,已成功,100000,191036,81,3,1.00,7,4,9,是,0,36,项目成功结束后立即发货,北京,已经结束
娱乐,461164,出版社某女编辑的《一天》被曝光了,已成功,3000,3398,81,5,5.00,37,5,17,否,56,5,项目成功结束后立即发货,安徽 合肥,已经结束
娱乐,61822,厦门大学学生原创微电影《卞和》,已成功,5000,9034,79,4,20.00,17,10,16,否,5,26,项目成功结束后10天内,福建 厦门,已经结束束
娱乐,214867,震撼食人微电影－人肉当铺《SaltyDish》好莱坞团队制作－你的欲望会吃人吗,已成功,30000,31060,77,8,10.00,19,12,39,否,14,33,项目成功结束后立即发货,上海,已经结束
娱乐,80878,【HITFM Live】之日本指弹大师岸部真明 2015年新春巡演北京站,已成功,3000,17000,76,2,200.00,2,4,48,否,1,30,项目成功结束后立即发货,北京,已经结束
娱乐,368611,香港中文大学学生微电影《听见》,已成功,3000,4348,76,5,5.00,6,11,22,否,13,12,项目成功结束后30天内,香港,已经结束
娱乐,23323,互动儿童剧《啪屁熊》,已成功,3000,3039,75,5,7.00,8,3,2,是,0,10,项目成功结束后3天内,北京,已经结束
娱乐,133933,宠物骑行 Pets ridding,已成功,10000,12172,75,5,10.00,29,7,17,是,4,25,项目成功结束后立即发货,北京,已经结束
娱乐,284086,都市荒诞喜剧《魔鬼》（改编自莫泊桑同名超短篇小说）,已成功,30000,30000,74,7,55.00,5,7,55,是,20,17,项目成功结束后15天内,北京,已经结束
娱乐,23263,停下脚步 聆听孩子们发出的声音,已成功,6000,6070,74,7,2.00,10,3,2,是,0,20,项目成功结束后15天内,北京,已经结束
娱乐,296455,杭州神秘挑战,已成功,15000,15374,74,4,1.00,5,8,4,否,0,13,项目成功结束后10天内,浙江 杭州,已经结束
娱乐,351706,不畏艰难筑影梦，90后学生邀您共托纪录片《美丽花朵》。,已成功,3000,5444,73,5,36.00,22,9,29,是,23,36,项目成功结束后45天内,河南 濮阳,已经结束
娱乐,441556,用我的双脚丈量祖国的每一寸土地,已成功,5000,5137,72,3,5.00,1,5,26,否,29,17,项目成功结束后60天内,内蒙古 包头,已经结束
娱乐,10135,年度必看《变形金刚4》黄金众筹场，根本抢不到座啊！,已成功,1000,7425,71,3,99.00,7,3,27,是,0,56,项目成功结束后立即发货,北京,已经结束
娱乐,433264,第三届“燥”青春校园摇滚音乐节,已成功,5000,5251,71,3,10.00,4,8,5,是,40,14,项目成功结束后立即发货,甘肃 庆阳,已经结束
娱乐,98428,2015春季真·黑蓝（基番）周边,已成功,30000,69793,71,3,983.00,14,4,7,否,0,12,项目成功结束后60天内,北京,已经结束
娱乐,415447,《吾栖之地》城市微电影制作经费众筹/【武汉传媒学院】2013级学生作品,已成功,5000,5010,71,6,10.00,15,5,16,否,29,27,项目成功结束后50天内,湖北 武汉,已经结束
娱乐,11616,【7.25】HITFM Live·糖果 Lonely Drifter Karen北京首演,已成功,3000,9470,70,4,88.70,6,3,7,是,0,34,项目成功结束后1天内,北京,已经结束
娱乐,42523,我的公仔屋 为梦想而筹,已成功,200000,201423,70,8,50.00,15,3,15,否,1,21,项目成功结束后20天内,北京,已经结束
娱乐,132994,十年梦想，不断发生——话剧《九人》真诚募集资金,已成功,30000,30275,70,7,50.00,11,9,10,否,15,10,项目成功结束后10天内,北京,已经结束
娱乐,150205,微电影《堕落》 招商中,已成功,15000,15001,69,6,10.00,5,4,23,是,3,18,项目成功结束后60天内,北京,已经结束
娱乐,167017,独立短片Cadence后期经费众筹,已成功,38000,40800,68,6,50.00,8,4,21,是,1,12,项目成功结束后90天内,上海,已经结束
娱乐,160192,公益微电影《幸福》,已成功,10000,10000,68,7,10.00,15,2,4,否,4,14,项目成功结束后15天内,河南 郑州,已经结束
娱乐,139438,《因为单身的缘故》5.23 5.27 一个关于真爱的爆笑喜剧,已成功,15000,40540,68,7,100.00,5,3,1,否,1,1,项目成功结束后立即发货,北京,已经结束
娱乐,4600,【众筹网-声演坊】Dave Liang“上海复兴方案”2014年中国巡演·上海站 ,已成功,1000,9550,68,4,70.00,6,3,4,是,0,1,项目成功结束后3天内,上海,已经结束
娱乐,4582,HITFM LIVE•糖果 日本电子音乐艺术家柏大辅2014中国巡演,已成功,8870,10040.40,67,5,88.70,8,3,24,是,0,20,项目成功结束后立即发货,北京,已经结束
娱乐,181633,海外创新企业家访谈录《创业美国》—不用辞职，创美带你发现世界！,已成功,100001,102003,67,8,10.00,6,4,30,是,2,11,项目成功结束后立即发货,北京,已经结束
娱乐,455377,留美学生携手好莱坞制作团队打造微电影—《CHOCOLATE》,已成功,73000,73000,67,9,30.00,12,3,22,是,38,2,项目成功结束后立即发货,北京,已经结束
娱乐,284419,大型儿童舞台剧《灰姑娘与仓鼠家族的秘密》丨《致青春》舞台剧后最新力作,已成功,200000,281285,66,6,500.00,11,7,45,是,6,11,项目成功结束后60天内,北京,已经结束
娱乐,149539,追梦赤子心——DJ·Tony高永熙2015无极限首场个人演唱会,已成功,10000,11041,65,3,100.00,7,4,30,否,1,31,项目成功结束后立即发货,海南 海口,已经结束
娱乐,154720,中戏学生作品：话剧《邵娘》众筹,已成功,10000,11628,65,7,10.00,1,9,2,否,9,17,项目成功结束后立即发货,北京,已经结束
娱乐,114742,中国传媒大学学生原创音乐剧《周末要毕业》第三轮巡演,已成功,5000,5205,65,5,20.00,7,3,6,否,16,28,项目成功结束后立即发货,北京,已经结束
娱乐,545776,《草台班在白夜》10月戏剧周（诗人翟永明、戏剧导演赵川、曹克非联合策划）,已成功,15000,15660,63,2,168.00,6,0,17,否,39,5,项目成功结束后立即发货,四川 成都,已经结束
娱乐,367471,在英留学生团队- 奇幻短片《Dream Binoculars》,已成功,52500,52560,62,8,30.00,2,9,24,否,31,7,项目成功结束后30天内,北京,已经结束
娱乐,209608,众筹原创微电影，坐言起行支持“莞产片”制作、发布,已成功,35000,35226,62,7,50.00,17,9,41,是,6,18,项目成功结束后立即发货,广东 东莞,已经结束
娱乐,115747,海外制作团队众筹之作!成人童话电影《魔鬼的十三》——嘘！来撒一个关于真相的谎话,已成功,28000,28540,62,7,10.00,17,5,2,否,2,24,项目成功结束后90天内,上海,已经结束
娱乐,14203,《济·往开来》同济MBA微电影,已成功,3000,5840,61,4,20.00,19,3,13,否,0,22,项目成功结束后30天内,上海,已经结束
娱乐,215377,梅梅的纪录片众筹,已成功,70000,70600,61,4,300.00,3,4,22,否,19,15,项目成功结束后立即发货,上海,已经结束
娱乐,7676,《窃听风云3》 精彩再升级,已成功,6000,6345,61,3,40.00,5,3,21,是,0,2,项目成功结束后1天内,北京,已经结束
娱乐,9087,《小时代3：刺金时代 》Q版形象唤醒,已成功,1000,1097,61,2,1.00,10,3,37,是,0,39,项目成功结束后3天内,北京,已经结束
娱乐,140347,香港大学学生 独立电影《或者我是你》,已成功,8000,14106,61,5,20.00,6,8,27,是,8,21,项目成功结束后10天内,香港,已经结束
娱乐,5174,24小时紧急招募 电影《催眠大师》邀您共见催眠大师,已成功,1000,2087,60,2,20.00,10,3,11,是,0,10,项目成功结束后30天内,北京,已经结束
娱乐,13234,李盾老师音乐剧《爱上邓丽君》携手众筹 再度来袭 ,已成功,500000,500640,60,15,70.00,17,3,10,否,0,15,项目成功结束后1天内,北京,已经结束
娱乐,26929,2014 G.T.S VIP GATHERING IN 武汉专场,已成功,60000,74940,60,2,380.00,8,3,19,否,0,19,项目成功结束后10天内,北京,已经结束
娱乐,355384,二次元奇幻微电影浸会大学毕设《伪少女梦工厂》拍摄经费众筹,已成功,25000,25009,60,9,1.00,5,5,37,是,25,2,项目成功结束后30天内,湖南 长沙,已经结束
娱乐,15398,学生独立微电影《假如爱有天意》,已成功,5000,5110,59,4,20.00,11,4,42,否,0,33,项目成功结束后30天内,北京,已经结束
娱乐,279496,汉服微电影《碎玉》后期及配音众筹,已成功,20000,20758,59,5,10.00,14,6,55,否,9,30,项目成功结束后立即发货,浙江 杭州,已经结束
娱乐,404902,毕业短片《声音》拍摄众筹,已成功,10000,10000,58,8,20.00,18,7,58,否,16,14,项目成功结束后立即发货,北京,已经结束
娱乐,4942,HITFM LIVE•糖果 西班牙清新民谣Pajaro Sunrise 2014中国巡演,已成功,8870,11809,58,4,88.70,5,3,7,是,0,14,项目成功结束后立即发货,北京,已经结束
娱乐,4450,校园偶像惊悚剧《0魂》——穿越生死的灵魂对白,已成功,30000,50800,57,6,50.00,12,3,9,是,0,8,项目成功结束后30天内,上海,已经结束
娱乐,461719,《青春·在路上》微电影呼伦贝尔草原之旅，我要做生命旅行的主角,已成功,5000,5000,56,2,10.00,6,5,4,否,53,3,项目成功结束后7天内,内蒙古 呼和浩特,已经结束
娱乐,47227,青春正能量 — 系列微短片,已成功,10000,39500,55,6,20.00,5,3,3,否,0,10,项目成功结束后15天内,北京,已经结束
娱乐,132058,2015年广轻计算机工程系Heart.net晚会计划,已成功,1000,1128,55,4,1.00,6,4,3,是,11,33,项目成功结束后立即发货,广东 佛山,已经结束
娱乐,476296,爱旅行的人，都有一个西藏梦！,已成功,3000,3006,54,0,1.00,9,6,7,否,34,20,项目成功结束后10天内,西藏 林芝,已经结束
娱乐,5953,【众筹网-声演坊】Tamas Wells 2014年中国巡演·广州站,已成功,1000,8188,54,4,100.00,6,3,5,是,0,20,项目成功结束后5天内,广东 广州,已经结束
娱乐,14485,【HITFM】2014 FB-SHOW梦想车展•北京,已成功,3000,6480,54,2,60.00,8,3,22,否,0,40,项目成功结束后1天内,北京,已经结束
娱乐,5604,《转塘》 农民工生存状态访谈录全国纪录片巡展,已成功,19999,20867,53,11,9.00,17,3,24,是,0,9,项目成功结束后10天内,浙江 杭州,已经结束
娱乐,129430,停下脚步，聆听孩子的声音,已成功,6500,9371,53,7,2.00,10,4,2,是,3,10,项目成功结束后15天内,北京,已经结束束
娱乐,53920,《民国旧梦•李玉刚》限量版珍藏黑胶紧急众筹！,已成功,20000,23534,52,4,68.00,5,3,17,否,1,23,项目成功结束后3天内,北京,已经结束
娱乐,21601,影视作品《那一刻》,已成功,8500,11420,51,7,10.00,28,3,3,是,0,1,项目成功结束后40天内,北京,已经结束
娱乐,6629,相约《放手爱》，与陌生的TA放手去爱！,已成功,1000,1500,50,1,30.00,7,3,8,是,0,25,项目成功结束后2天内,北京,已经结束
娱乐,533248,投资的魅力，将姓名镌刻在舞台中央,已成功,30000,30294,50,0,0.00,8,0,13,是,20,30,项目成功结束后立即发货,天津,已经结束
娱乐,614968,一部由马迎春老师编剧并领衔主演关爱老人的舞台剧《老有所倚》,已成功,5000,5020,50,3,8.00,4,0,11,否,0,26,项目成功结束后10天内,北京,已经结束
娱乐,1904,打通音乐教育脉络——周海宏爱乐沙龙,已成功,35000,39200,50,5,200.00,8,3,11,否,0,10,项目成功结束后10天内,北京,已经结束
娱乐,177925,拍摄十集手语情景剧《妙手生花》,已成功,10000,10045,50,4,10.00,2,8,9,否,1,14,项目成功结束后60天内,浙江 杭州,已经结束
娱乐,12257,【青春制噪】2014-8.14 绿色情人节枕头大战,已成功,1000,6120,49,4,80.00,10,3,2,是,0,23,项目成功结束后2天内,北京,已经结束
娱乐,10376,自由联盟VS丝绒公路乐队 首部音乐骑行MV,已成功,30000,30100,48,6,20.00,18,3,12,是,0,5,项目成功结束后60天内,北京,已经结束
娱乐,195241,MINEFM工作室：让声音获得尊重,已成功,3000,4382,48,5,10.00,6,5,15,是,19,18,项目成功结束后30天内,湖南 长沙,已经结束
娱乐,151315,学院派 新视角《驯鼠记》-波兰罗兹电影学院出品,已成功,20000,20042,48,6,20.00,17,4,43,否,11,7,项目成功结束后30天内,江苏 淮安,已经结束
娱乐,202525,LoveMuses舞团♫公演众筹，为少女们的梦想加油,已成功,5000,8528,48,3,98.00,2,4,32,是,23,3,项目成功结束后立即发货,北京,已经结束
娱乐,10169,《荒原》海外留学导演的国际合作青年影片,已成功,5000,9436,47,5,20.00,8,3,8,是,0,12,项目成功结束后30天内,北京,已经结束
娱乐,429718,下一站，去一个有信仰的国家,已成功,9000,9000,47,4,5.00,18,4,14,否,16,5,项目成功结束后立即发货,江苏 南京,已经结束
娱乐,98878,零零后中学生拍摄的京剧微电影,已成功,10000,24503,47,2,100.00,5,3,6,否,10,14,项目成功结束后60天内,北京,已经结束
娱乐,192748,献礼国际抗战胜利70周年微电影《国际歌》,已成功,13500,13650,47,6,30.00,8,5,19,否,2,16,项目成功结束后30天内,河南 郑州,已经结束
娱乐,109261,是的！我们众筹一出戏!【南山剧社】,已成功,5000,5000,46,2,20.00,9,5,1,否,13,8,项目成功结束后5天内,江西 南昌,已经结束
娱乐,12238,《藏区·在路上》公益主题纪录片,已成功,100000,100800,46,4,200.00,15,3,31,否,0,9,项目成功结束后100天内,北京,已经结束
娱乐,322741,中外文化交流微电影《也许，也许》拍摄经费众筹,已成功,20000,20020,46,4,20.00,11,9,14,否,36,7,项目成功结束后90天内,北京,已经结束
娱乐,4883,【众筹网-声演坊】Childs 2014年中国巡演·上海站,已成功,1000,4588,46,4,50.00,7,3,5,是,0,4,项目成功结束后5天内,上海,已经结束
娱乐,114136,不能错过的莎士比亚作品《亨利五世——阿金库尔之战》,已成功,18000,18931,45,3,50.00,21,5,3,否,12,9,项目成功结束后立即发货,上海,已经结束
娱乐,4746,【众筹网-声演坊】Dave Liang“上海复兴方案”2014年中国巡演·广州站,已成功,1000,3243,45,4,50.00,6,3,2,是,0,20,项目成功结束后3天内,广东 广州,已经结束
娱乐,19472,爱故乡——大地民谣音乐会,已成功,10000,10140,45,4,80.00,7,3,2,是,0,17,项目成功结束后1天内,北京,已经结束
娱乐,140821,给自己的歌——爱，出发,已成功,2000,2777,44,2,1.00,6,4,9,是,5,10,项目成功结束后立即发货,海南 海口,已经结束
娱乐,6613,《催眠大师》观影活动 与徐峥莫文蔚 开启催眠之旅,已成功,2000,3560,43,3,70.00,7,3,39,是,0,33,项目成功结束后20天内,北京,已经结束
娱乐,5073,【4▪19】HITFM LIVE•糖果 Maria Taylor2014年北京首演,已成功,8870,9009.20,42,5,88.70,7,3,8,否,0,20,项目成功结束后立即发货,北京,已经结束
娱乐,24145,2014 G.T.S VIP GATHERING IN 武汉,已成功,200000,200960,41,1,0.00,1,3,2,否,0,37,项目成功结束后15天内,湖北 武汉,已经结束
娱乐,4743,【众筹网-声演坊】Dave Liang“上海复兴方案”2014年中国巡演·深圳站,已成功,1000,2922,40,4,50.00,6,3,0,是,0,20,项目成功结束后3天内,广东 深圳,已经结束
娱乐,46636,名家传戏—2014全国昆曲传承汇报演出大师版《牡丹亭》,已成功,400000,400000,40,2,180.00,2,3,2,否,0,0,项目成功结束后立即发货,北京,已经结束
娱乐,21903,留守儿童题材微电影《农忙》,已成功,5000,5272,40,6,20.00,11,4,5,是,2,21,项目成功结束后90天内,北京,已经结束
娱乐,12024,凤凰偶遇节  我要去表白,已成功,1000,1060,39,3,2.00,11,3,16,否,0,33,项目成功结束后立即发货,湖南 长沙,已经结束
娱乐,3608,【众筹网-声演坊】Pajaro Sunrise2014中国巡演·哈尔滨站,已成功,1000,2328,39,5,40.00,6,3,5,是,0,1,项目成功结束后15天内,黑龙江 哈尔滨,已经结束
娱乐,16368,《星球大战》来袭，明星卡位战等你观战！,已成功,5000,5500,39,3,20.00,12,3,45,否,0,17,项目成功结束后5天内,北京,已经结束
娱乐,3084,【众筹网-声演坊】Kashiwa Daisuke2014中国巡演·上海站,已成功,1000,3186,38,5,60.00,6,3,0,是,0,20,项目成功结束后3天内,上海,已经结束
娱乐,302152,光环5  迎新春线上邀请赛,已成功,1200,1640,38,9,1.00,10,10,32,否,8,4,项目成功结束后立即发货,陕西 西安,已经结束
娱乐,4992,【4▪18】HITFM LIVE•糖果 Neil Halstead 2014北京首演,已成功,8870,9768.90,38,4,88.70,7,3,6,是,0,13,项目成功结束后立即发货,北京,已经结束
娱乐,162235,Back seekers乐队演出众筹，2015宽窄巷子音乐消夏季,已成功,5000,5641,38,2,10.00,5,4,3,否,10,25,项目成功结束后立即发货,四川 成都,已经结束
娱乐,61258,“京城滇韵”2015云南人在北京迎新联谊会,已成功,10000,10080,37,3,100.00,10,3,0,否,0,28,项目成功结束后立即发货,北京,已经结束
娱乐,125767,十七岁小导演赴藏拍摄《摆渡》——旅途版《成长教育》,已成功,5000,5373,36,4,50.00,9,5,16,否,9,10,项目成功结束后90天内,西藏,已经结束
娱乐,574972,在2号线，我等你上车,已成功,30000,30001,36,6,50.00,7,1,6,是,1,6,项目成功结束后60天内,浙江 宁波,已经结束
娱乐,1147,支持阿侬子黎，为他的北京演出之行众筹,已成功,5000,5060,35,3,10.00,5,3,2,否,0,16,项目成功结束后1天内,海南 海口,已经结束
娱乐,5182,【5▪09】HITFM LIVE•糖果 Katie goes to Tokyo 2014北京首演,已成功,8870,9050.80,35,6,88.70,3,3,9,否,0,17,项目成功结束后1天内,北京,已经结束
娱乐,88990,支持一路有你有声电台的第一张原创专辑,已成功,1200,1732,35,4,1.00,9,3,18,否,0,12,项目成功结束后立即发货,山东 青岛,已经结束
娱乐,150817,济南高校数万学子集体回忆，首张校园民谣专辑《往逝》,已成功,5000,5010,35,2,29.00,6,8,29,是,5,10,项目成功结束后20天内,山东 济南,已经结束
娱乐,377983,众筹参赛 | 一群95后大学生的参展梦想,已成功,2800,3300,35,5,5.00,32,12,20,否,7,0,项目成功结束后30天内,上海,已经结束
娱乐,8152,用青春唱青春 汪睿RIO青春音乐会,已成功,2000,2520,35,3,40.00,8,3,4,是,0,11,项目成功结束后1天内,上海,已经结束
娱乐,10643,复旦大学学生独立微电影《错过》,已成功,3000,3880,35,4,20.00,9,3,20,否,0,14,项目成功结束后30天内,上海,已经结束
娱乐,12557,让声音获得尊重 长沙MINEFM独立电台,已成功,6000,6130,35,6,10.00,9,3,8,是,0,18,项目成功结束后90天内,湖南 长沙,已经结束
娱乐,570100,《SUI先生的旅馆》,已成功,8888,9048,34,4,50.00,8,0,8,否,3,6,项目成功结束后立即发货,北京,已经结束
娱乐,4787,【众筹网-声演坊】Organic Stereo 2014年中国巡演·广州站,已成功,1000,2178,34,4,50.00,7,3,1,是,0,20,项目成功结束后3天内,广东 广州,已经结束
娱乐,8161,【口袋唱片】曹槽首发EP《苍耳迷路》,已成功,1000,1009,34,5,1.00,6,3,4,否,0,14,项目成功结束后5天内,北京,已经结束
娱乐,169060,《成都合伙人》,已成功,10000,10011,34,4,5.00,16,5,8,是,5,18,项目成功结束后60天内,四川 成都,已经结束
娱乐,536587,电子科技大学广州校友足球队球队,已成功,20000,24100,34,7,100.00,3,1,5,否,3,12,项目成功结束后100天内,广东 广州,已经结束
娱乐,4114,【上海交通大学】第三届绿洲音乐节#BeStrong别装专场,已成功,3000,4110,33,6,10.00,6,3,8,是,0,12,项目成功结束后30天内,上海,已经结束
娱乐,44644,《这不是一个故事》 - 这是一段人生,已成功,40000,48000,33,5,100.00,4,3,2,否,4,15,项目成功结束后7天内,北京,已经结束
娱乐,4784,【众筹网-声演坊】Organic Stereo 2014年中国巡演·上海站,已成功,1000,2391,33,4,60.00,7,3,1,是,0,20,项目成功结束后3天内,上海,已经结束
娱乐,4897,【众筹网-声演坊】Childs 2014年中国巡演·广州站,已成功,1000,2260,33,4,50.00,7,3,0,是,0,2,项目成功结束后5天内,广东 广州,已经结束
娱乐,14456,再芬黄梅 最新原创黄梅戏舞台剧《徽州往事》首次进京,已成功,20000,20000,33,8,120.00,6,3,6,是,0,4,项目成功结束后3天内,北京,已经结束
娱乐,4692,HITFM LIVE•糖果 瑞典民谣歌手Anna Ternheim 2014中国巡演,已成功,8870,9207.30,33,6,88.70,7,3,13,是,0,11,项目成功结束后立即发货,北京,已经结束
娱乐,8510,【土豆音乐摩豆现场】爽子与瓷乐队6•9直播,已成功,2609,2775,33,6,5.00,4,3,21,否,0,1,项目成功结束后立即发货,北京,已经结束
娱乐,6553,乐视帮你见C罗 享受30万世界杯基金 赢取乐视超级电视,已成功,400000,405376,32,4,88.00,17,3,41,否,0,9,项目成功结束后10天内,北京,已经结束
娱乐,12698,美国原版治愈音乐剧《肉桂女孩》来北京啦,已成功,20000,20000,32,8,100.00,14,3,3,否,0,16,项目成功结束后3天内,北京,已经结束
娱乐,25771,【青春制噪】 2014-12.25摇滚圣诞夜枕头大战,已成功,1000,3200,32,6,100.00,12,3,1,是,0,32,项目成功结束后3天内,北京,已经结束
娱乐,427510,上海交大高金MBA微电影众筹（猫组）——股市韭菜养成记,已成功,4500,6002,32,4,50.00,5,7,5,否,8,0,项目成功结束后立即发货,上海,已经结束
娱乐,278815,Ling 聆听者《父母篇》,已成功,20000,26015,32,7,1.00,4,5,9,是,5,15,项目成功结束后30天内,上海,已经结束
娱乐,161452,英国曼联足球学校训练营项目启动众筹,已成功,26000,26065,31,4,1.00,5,7,10,否,19,5,项目成功结束后立即发货,广东 广州,已经结束
娱乐,8770,【众筹网-声演坊】Lonely Drifter Karen2014中国巡演·广州站,已成功,1000,1712,30,3,50.00,6,3,3,是,0,20,项目成功结束后5天内,广东 广州,已经结束
娱乐,8516,【土豆音乐摩豆现场】浪乐队6•16直播，Joyside重聚首,已成功,2662,2665,30,8,5.00,4,3,1,否,0,3,项目成功结束后立即发货,北京,已经结束
娱乐,182917,话剧《时光的故事》真诚募集资金,已成功,10000,10250,30,4,10.00,7,7,22,否,3,8,项目成功结束后立即发货,辽宁 沈阳,已经结束
娱乐,6998,《青春之旅微记录》 只属于你我的青春纪念,已成功,3000,3406,30,4,21.00,6,3,4,否,0,6,项目成功结束后60天内,四川 成都,已经结束
娱乐,83428,【大开眼界】许哲佩《圆舞曲》不插电Live巡演-上海站,已成功,3000,3900,30,3,130.00,2,4,13,否,0,30,项目成功结束后立即发货,上海,已经结束
娱乐,4889,【众筹网-声演坊】Childs 2014年中国巡演·成都站,已成功,1000,1798,30,4,50.00,7,3,1,是,0,20,项目成功结束后5天内,四川 成都,已经结束
娱乐,6530,歌舞剧主题曲《捡个男友去西藏》录音合成,已成功,6000,6110,30,5,10.00,5,3,13,否,0,1,项目成功结束后30天内,北京,已经结束
娱乐,315988,微电影《我爸》讲述一个平凡而感动的故事,已成功,800,843,30,3,8.00,3,6,18,否,3,14,项目成功结束后立即发货,山东 淄博,已经结束
娱乐,6272,《我的播音系女友》点映众筹抢先看-北京站,已成功,50000,58035,30,8,45.00,7,3,5,是,0,7,项目成功结束后7天内,北京,已经结束
娱乐,2944,【众筹网-声演坊】Alondra Bentley 2014中国首次巡演·广州站,已成功,1000,1589,29,5,50.00,5,3,1,是,0,20,项目成功结束后3天内,广东 广州,已经结束
娱乐,5952,【众筹网-声演坊】Tamas Wells 2014年中国巡演·深圳站,已成功,1000,3254,29,4,100.00,6,3,3,是,0,20,项目成功结束后5天内,广东 深圳,已经结束
娱乐,6049,【6▪21】HITFM LIVE•糖果 颠覆M乐队十周年北京演唱会,已成功,3000,4300,29,2,100.00,11,3,5,否,0,15,项目成功结束后1天内,北京,已经结束
娱乐,17496,以旅行之名，寻找“声音博物馆”的99个样本,已成功,6000,6894,29,6,8.00,34,3,6,是,0,3,项目成功结束后15天内,江苏 苏州,已经结束
娱乐,5690,【6▪5】HITFM LIVE•糖果 We Shot The Moon 2014北京首演,已成功,3000,5700,28,4,150.00,11,3,3,是,0,18,项目成功结束后1天内,北京,已经结束
娱乐,161287,八年长行，站在聚光灯下的隔壁路人甲——原创话剧众筹,已成功,3000,3191,28,6,10.00,11,4,4,否,2,4,项目成功结束后立即发货,北京,已经结束
娱乐,2779,【众筹网-声演坊】Bang Gang2014年中国巡演·成都站,已成功,1000,3500,27,5,70.00,6,3,3,是,0,0,项目成功结束后15天内,四川 成都,已经结束
娱乐,4887,【众筹网-声演坊】Childs 2014年中国巡演·南京站,已成功,1000,1638,27,4,50.00,7,3,0,是,0,20,项目成功结束后5天内,江苏 南京,已经结束
娱乐,3400,【众筹网-声演坊】Neil Halstead 2014年中国巡演 广州站,已成功,1000,1590,27,5,50.00,6,3,1,是,0,20,项目成功结束后3天内,广东 广州,已经结束
娱乐,13240,【众筹网-声演坊】Cara Dillon 2014年中国巡演·北京站,已成功,1000,6400,27,3,160.00,8,3,15,是,0,14,项目成功结束后5天内,北京,已经结束
娱乐,296539,惊悚悬疑微电影《我不在你的梦里》，让我们无限接近真相背后的真相和心底最深的恐惧,已成功,3000,3007,27,4,10.00,6,6,31,否,5,3,项目成功结束后立即发货,黑龙江 哈尔滨,已经结束
娱乐,15292,【8.29】HITFM Live·糖果 Brazzaville主唱David Arthur Brown 2014北京首演,已成功,3000,8214.10,27,5,88.70,6,3,2,是,0,9,项目成功结束后1天内,北京,已经结束
娱乐,4796,太湖明珠 常州微电影三部曲,已成功,10000,10598,26,4,2.00,10,3,15,否,0,9,项目成功结束后20天内,江苏 常州,已经结束
娱乐,6964,女子音乐快闪团 带给城市一点点温暖,已成功,1000,1420,26,3,20.00,9,3,19,是,0,17,项目成功结束后10天内,北京,已经结束
