项目类型,项目编号,项目名称,众筹状态,目标金额,实际筹资额,项目支持人数,项目回报种类,最低投资额,项目图片数量,项目进展数,喜欢数,项目结束时间,是否制作视频,最低投资支持人数,预计回报发送时间,"发起人是淘宝还是天猫店铺(描述,服务,物流评价)"
农业,10079842,蛋蛋的爱，只等你来············,项目成功,50000.00,53222.00,439,9,73.00,10,0,1397,2016/09/01,否,137,60,"淘宝-,,"
农业,10078242,【中华蜂巢蜜】嚼着吃的百花好蜂蜜，与您一起分享甜蜜,项目成功,50000.00,55068.00,442,5,69.00,14,0,1558,2016/07/03,是,190,15,"淘宝-,,"
农业,10073662,青岛正宗海鸭蛋,项目成功,50000.00,52297.00,438,0,0.00,21,0,1344,2016/07/03,否,NOTFOUND,NOTFOUND,"淘宝-,,"
农业,10071402,纯手工茶叶（安溪铁观音）,项目成功,50000.00,97329.00,2811,0,0.00,12,0,760,2016/06/23,否,NOTFOUND,NOTFOUND,"淘宝-,,"
农业,10079767,青梅煮酒会知心,项目成功,50000.00,52144.00,680,7,36.00,8,0,265,2016/06/19,否,65,15,"-,,"
农业,10077127,老中医遵古方，自制天然草本香囊,项目成功,50000.00,63469.00,2089,4,19.00,4,0,289,2016/07/04,是,200,7,"-,,"
农业,10079481,"[南江金银花]  夏天到了,选好清热避暑的茶了吗?",项目成功,50000.00,50304.00,1139,5,25.00,4,0,99,2016/07/04,是,569,10,"淘宝-,,"
农业,10081225,石榴中的极品，来自石榴之乡—云南蒙自甜石榴,项目成功,50000.00,59297.00,567,6,39.00,31,1,181,2016/08/02,否,105,20,"淘宝-,,"
农业,10078483,八年培育，稀世珍果——来自长寿之乡的神秘紫桃,项目成功,50000.00,50476.00,657,0,0.00,20,1,1373,2016/07/17,是,NOTFOUND,NOTFOUND,"淘宝-,,"
农业,10079252,河南【红薯】——品质纯正，天然美味！,项目成功,50000.00,72002.00,1403,0,0.00,13,0,3622,2016/07/02,否,NOTFOUND,NOTFOUND,"淘宝-,,"
农业,10079783,一天一杯金丝皇菊，喝出健康新生活,项目成功,50000.00,55454.32,595,5,39.99,13,0,1169,2016/06/22,否,168,7,"淘宝-,,"
农业,10079220,几万颗的茶叶鲜芽尖才制作一斤的金骏眉！,项目成功,50000.00,71320.00,386,5,120.00,11,0,2540,2016/06/24,否,73,5,"-,,"
农业,10077032,39元包颗葡萄树！寻找真味！来年当园主坐享多倍回报,项目成功,50000.00,85342.00,1488,0,0.00,3,0,525,2016/07/02,否,NOTFOUND,NOTFOUND,"淘宝-,,"
农业,10071923,柘荣太子参--为家人的健康护航,项目成功,50000.00,50694.00,440,5,19.90,9,0,464,2016/07/03,否,100,7,"淘宝-,,"
农业,10077043,相濡以沫40载 老岳父精制的2016古树普洱春茶,项目成功,50000.00,50979.00,31,0,0.00,27,0,796,2016/07/02,否,NOTFOUND,NOTFOUND,"淘宝-,,"
农业,10080156,佛语春风——尼泊尔手工桑叶茶,项目成功,50000.00,52167.70,625,0,0.00,9,0,65,2016/06/20,否,NOTFOUND,NOTFOUND,"淘宝-,,"
农业,10078439,全民众筹——酸爽香甜 百香果,制作中,50000.00,61315.00,12480,8,0.50,4,0,274,2016/07/08,否,10000,15,"-,,"
农业,10080481,1杯红酒一段人生----高尚的庄主酿出幸福的葡萄酒,项目成功,50000.00,53278.00,341,0,0.00,13,0,236,2016/07/11,是,NOTFOUND,NOTFOUND,"淘宝-,,"
农业,10080006,鲜樱记——夏可爽，少玩手机，多吃樱桃,项目成功,50000.00,58060.00,485,5,78.00,8,0,737,2016/06/06,否,66,7,"淘宝-,,"
农业,10066437,【鲜活蜂王浆】大山深处的“长寿因子”,项目成功,50000.00,62511.00,347,0,0.00,15,0,518,2016/07/09,否,NOTFOUND,NOTFOUND,"淘宝-,,"
农业,10077722,【台湾青梅精】身体需要做碱法，你需要青梅精,项目成功,50000.00,67625.00,292,7,58.00,17,0,457,2016/07/13,否,1,3,"-,,"
农业,10080825,曲线秘密从一杯茶开始——微山湖野生荷叶茶男女都爱！,项目成功,50000.00,52085.80,542,6,9.90,13,0,1625,2016/07/01,否,100,3,"淘宝-,,"
农业,10077778,夫妻四年无人区的坚持，只为带给您原生态的绿壳鸡蛋,项目成功,50000.00,52530.20,765,5,33.80,14,0,228,2016/07/03,是,48,3,"-,,"
农业,10078825,能当零食吃的新鲜果蔬---秋葵脆片,项目成功,50000.00,51447.00,740,4,22.90,9,0,170,2016/07/02,否,76,7,"淘宝-,,"
农业,10071931,中国非物质文化遗产---【陈皮普洱茶】,项目成功,50000.00,53316.20,998,7,9.90,19,0,238,2016/06/30,否,50,7,"淘宝-,,"
农业,10064206,【越南进口】5A级猫山王榴莲顺丰直达6.16号结束,项目成功,50000.00,122901.00,80541,6,0.30,18,0,1362,2016/06/17,是,0,30,"-,,"
农业,10078401,农家自制倒蒸地瓜干——无任何添加,制作中,50000.00,54061.00,1472,0,0.00,16,0,293,2016/06/16,否,NOTFOUND,NOTFOUND,"淘宝-,,"
农业,10073578,【杨梅酒】生活饮我而乐,项目成功,50000.00,51456.20,559,5,19.90,11,0,1178,2016/07/02,否,18,7,"淘宝-,,"
农业,10076730,”杏“前月下，甜蜜20度，你曾尝过吗？,项目成功,50000.00,50804.70,436,6,39.90,13,9,1246,2016/07/01,否,200,15,"淘宝-,,"
农业,10079615,被遗忘的神仙饮茶无果枸杞芽茶------中国福寿茶,项目成功,50000.00,53382.70,903,5,45.90,6,0,623,2016/07/01,否,536,10,"淘宝-,,"
农业,10078293,山东一绝 —— 纯手工绿豆粉皮,项目成功,50000.00,55169.00,517,7,19.00,11,2,1125,2016/07/01,是,50,15,"-,,"
农业,10062553,【寻茶武夷】发现经典红茶,项目成功,50000.00,51279.40,506,6,29.90,27,0,552,2016/07/03,是,146,7,"淘宝-,,"
农业,10079219,高原黑玛咖精片您好她也好---让您“肾”气凌人,项目成功,50000.00,523372.00,2552,6,38.00,26,0,1171,2016/06/22,否,0,10,"淘宝-,,"
农业,10063833,“五谷杂粮“纯手工摊制煎饼---家乡情怀,项目成功,50000.00,130822.00,6304,5,18.00,12,5,1120,2016/07/30,否,903,7,"淘宝-,,"
农业,10079683,金芽普洱，品味普洱极致的味道！,项目成功,50000.00,91831.80,1111,5,35.90,19,0,224,2016/06/22,否,382,5,"淘宝-,,"
农业,10079579,传承百年陈泰昌，只做一方茶---漳平水仙,项目成功,50000.00,60736.00,641,0,0.00,12,0,128,2016/06/30,是,NOTFOUND,NOTFOUND,"淘宝-,,"
农业,10073200,【台湾原产地直供】茶中圣品——台湾冻顶乌龙茶,项目成功,50000.00,51366.00,787,8,35.00,15,0,148,2016/06/22,是,500,20,"-,,"
农业,10076830,无法抗拒的美味，一吃就会爱上——嚼着吃的蜂巢蜜,项目成功,50000.00,62520.00,520,3,65.00,11,0,1893,2016/07/05,否,336,5,"淘宝-,,"
农业,10074413,纯手工制作江西鹰潭宫廷桃酥王-200多年历史,项目成功,50000.00,50178.00,1731,4,28.00,7,1,379,2016/06/01,否,1709,10,"淘宝-,,"
农业,10078918,拒绝黑作坊暗加工，做良心好腐竹。,项目成功,50000.00,53184.00,1434,0,0.00,9,0,106,2016/06/24,否,NOTFOUND,NOTFOUND,"淘宝-,,"
农业,10077497,【新会陈皮】产地直供，国家地理标志产品，药食同源。,项目成功,50000.00,71196.20,1263,10,18.00,17,0,334,2016/06/20,否,300,7,"淘宝-,,"
农业,10067924,青海玉树 《冬虫夏草 》六月产地直发,项目成功,50000.00,60756.00,338,6,120.00,4,4,149,2016/07/01,否,29,7,"-,,"
农业,10077551,【百香果】农业本该淳朴：山村教师和村民的励志故事,项目成功,50000.00,56396.50,859,8,19.00,19,2,314,2016/06/29,否,56,10,"淘宝-,,"
农业,10076117,"瓜州仙女献瓜王,源自梦城的甜蜜问候,瓜州哈密瓜。",项目成功,50000.00,135175.20,1142,6,29.90,16,0,267,2016/07/14,是,300,15,"淘宝-,,"
农业,10078307,不仅有营养，还能当零食，万变蚬子干,项目成功,50000.00,53090.00,547,4,58.00,7,0,215,2016/06/09,否,42,15,"淘宝-,,"
农业,10072958,【东革阿里第二季】拿黄金都不换的马来西亚国宝,项目成功,50000.00,55868.00,422,4,55.00,16,0,736,2016/06/23,否,160,10,"淘宝-,,"
农业,10075953,【天然生、自然养】全蝎养生酒，你自己的健康养生酒,项目成功,50000.00,54633.00,447,2,79.00,12,0,307,2016/07/05,否,171,15,"淘宝-,,"
农业,10080881,来自阳光之城-----攀枝花吉禄芒果,项目成功,50000.00,96361.00,1579,4,39.00,9,0,1885,2016/06/25,否,810,5,"淘宝-,,"
农业,10076594,2016年养身之道——湘西大山中的野生杜仲茶,项目成功,50000.00,393941.20,269398,5,29.80,13,0,480,2016/06/18,是,307,10,"淘宝-,,"
农业,10077920,以竹为茶，以芯相交。竹芯茶，你喝过吗？,项目成功,50000.00,624214.00,10552,6,29.00,20,0,2294,2016/07/02,是,7825,30,"-,,"
农业,10076946,【助力茶农】2016年春茶铁观音采摘季,项目成功,100000.00,136489.80,4503,5,18.80,29,1,239,2016/06/27,否,4171,3,"淘宝-,,"
农业,10067869,【台湾特产】来自水果王国的水果果冻—爱你就要给你！,项目成功,50000.00,58632.80,770,4,28.80,9,0,1230,2016/06/18,否,136,20,"淘宝-,,"
农业,10079754,森沐岭南海岛果蜜,项目成功,50000.00,52650.00,333,6,6.00,6,0,181,2016/07/01,否,1,10,"-,,"
农业,10076453,原生态藕带--嫩雅朴鲜酸辣脆爽的水中君子！出水即发,项目成功,50000.00,51656.00,1009,7,29.00,16,0,1541,2016/06/07,否,195,10,"淘宝-,,"
农业,10077369,互联网+香菇，带动村民致富，让村民摆脱贫困的帽子,项目成功,50000.00,51768.00,881,5,29.00,21,0,163,2016/07/15,否,85,7,"-,,"
农业,10079803,【昔归古树普洱茶】200年古茶树邀君饮一曲昔归尽,项目成功,50000.00,97292.80,1099,0,0.00,12,0,315,2016/06/18,否,NOTFOUND,NOTFOUND,"淘宝-,,"
农业,10077168,壕，土蜂蜜，你吃过吗?,项目成功,50000.00,53044.00,181,4,98.00,8,0,127,2016/06/28,否,8,7,"淘宝-,,"
农业,10080379,【免费抢筹，付邮尝鲜】青麦时节+【农家乐大礼包】,项目成功,50000.00,52400.40,2258,3,9.90,11,0,131,2016/06/07,是,597,1,"淘宝-,,"
农业,10080236,秭归脐橙——45元季季享鲜橙，陪您走过夏秋冬！,项目成功,50000.00,52093.00,743,0,0.00,27,0,1702,2016/06/27,否,NOTFOUND,NOTFOUND,"淘宝-,,"
农业,10080295,无公害绿色茶叶-武夷山金骏眉手工制作,项目成功,50000.00,65166.00,435,4,58.00,19,0,1268,2016/06/12,否,200,7,"淘宝-,,"
农业,10075122,【品鉴美酒】秘酿宝窖·秘酿宝窖高端中国红定制酒,项目成功,50000.00,51428.00,136,0,0.00,11,0,1088,2016/06/27,否,NOTFOUND,NOTFOUND,"淘宝-,,"
农业,10079067,江西 农家散养原生态 土鸡蛋,项目成功,50000.00,51202.00,194,4,58.00,4,0,254,2016/06/30,否,118,7,"-,,"
农业,10075414,山里的蓝莓大自然的味道,制作中,50000.00,80588.00,902,3,59.00,11,0,2768,2016/06/27,否,32,30,"淘宝-,,"
农业,10077165,【金庭桃形李】精心种植地道家乡味—遇见最美的“李”,项目成功,50000.00,50234.00,256,5,43.00,10,0,163,2016/06/27,是,36,15,"淘宝-,,"
农业,10077877,自然界的花青素之王——青海诺木洪野生黑枸杞,项目成功,50000.00,58111.00,322,4,99.00,11,0,141,2016/06/23,否,173,10,"-,,"
农业,10079078,冰糖雪梨膏，给夏日带来一丝清凉,项目成功,50000.00,55442.30,1709,5,25.80,4,5,389,2016/06/27,否,825,10,"-,,"
农业,10077850,【百年古法传承】嗓子的保护专家——正宗原产柚子参,项目成功,50000.00,53492.00,711,4,30.00,9,0,756,2016/06/22,否,200,10,"淘宝-,,"
农业,10077796,6月来自芒果之乡广西田东香甜台农芒果,项目成功,50000.00,51579.00,961,3,39.00,7,0,221,2016/06/26,否,508,5,"淘宝-,,"
农业,10075250,【马来西亚天然纯燕窝】马来西亚国宝，孕妇级滋补尚品,项目成功,50000.00,61654.00,109,0,0.00,11,0,687,2016/06/20,否,NOTFOUND,NOTFOUND,"淘宝-,,"
农业,10078027,【东阿阿胶糕】古法纯手工炮制，您不知道的正宗味道！,项目成功,50000.00,51200.00,368,4,58.00,6,0,307,2016/06/23,否,153,10,"-,,"
农业,10069216,【四川泡菜】传统的才是正宗的。,项目成功,50000.00,51992.00,1091,0,0.00,7,0,56,2016/06/26,否,NOTFOUND,NOTFOUND,"淘宝-,,"
农业,10080193,来自岭南镇扶贫引进种植的越南腰果，健康食品的首选。,项目成功,50000.00,51683.00,556,4,39.00,14,0,67,2016/06/17,否,12,10,"淘宝-,,"
农业,10074201,春季第一鲜，长岛野生金钩海米。,项目成功,50000.00,50443.00,733,3,29.00,0,0,120,2016/06/16,否,152,7,"淘宝-,,"
农业,10073406,7年的坚守--走进内山农家手工茶,项目成功,50000.00,51209.40,2167,6,9.90,27,0,312,2016/06/26,是,1786,3,"淘宝-,,"
农业,10071309,原始《竹桶土蜂蜜》 一年只割一次  绝对好土蜜！,项目成功,50000.00,59766.00,948,5,48.00,10,0,984,2016/07/05,否,793,7,"淘宝-,,"
农业,10076990,【大自然的手艺】你没喝过的天然竹酒，原生态酒！,项目成功,50000.00,60390.00,951,0,0.00,24,0,969,2016/06/15,是,NOTFOUND,NOTFOUND,"淘宝-,,"
农业,10078773,“端午节”吃高原农家土蜂蜜回味儿时传统节日回忆,项目成功,50000.00,52675.00,485,4,69.00,12,0,84,2016/06/06,是,114,7,"淘宝-,,"
农业,10077838,「蛋定鲜生」——随州传统红泥腌制咸鸭蛋,项目成功,50000.00,52265.00,1039,0,0.00,21,2,158,2016/06/20,否,NOTFOUND,NOTFOUND,"淘宝-,,"
农业,10079712,【奋青尝百草】要做一杯男欢女爱茶,项目成功,50000.00,54680.00,355,5,28.00,11,0,267,2016/06/26,否,20,7,"淘宝-,,"
农业,10065416,河南果子，一起回忆儿时最甜蜜的时光,项目成功,50000.00,63515.00,2299,0,0.00,14,4,196,2016/06/24,否,NOTFOUND,NOTFOUND,"淘宝-,,"
农业,10076179,【猴杯有猴魁，猴年猴开心】邀你来品野生有机猴魁,项目成功,50000.00,51587.00,473,0,0.00,16,1,1209,2016/06/24,是,NOTFOUND,NOTFOUND,"淘宝-,,"
农业,10075262,秦岭富硒深山珍品，手采嫩芽，［平利绞股蓝茶］,项目成功,50000.00,51079.00,921,6,39.00,19,0,600,2016/06/10,否,407,10,"淘宝-,,"
农业,10076716,巴蜀传承古酒坊，十年的纯粮窖藏，邀您品纯粹好酒！,项目成功,50000.00,50609.60,2749,0,0.00,12,1,2145,2016/07/04,否,NOTFOUND,NOTFOUND,"淘宝-,,"
农业,10073918,昔日帝王宴，今日百姓食！—————大鲵（娃娃鱼）,项目成功,50000.00,53379.00,526,0,0.00,15,1,3173,2016/05/29,否,NOTFOUND,NOTFOUND,"淘宝-,,"
农业,10078288,爽爽的夏天，凉拌海蜇丝陪你,项目成功,50000.00,208665.40,3833,6,29.00,1,0,315,2016/06/09,否,425,10,"淘宝-,,"
农业,10079324,南水北调水源保护区的优质农产品——赤眉油桃,项目成功,50000.00,50763.40,1201,3,29.90,15,0,2181,2016/06/11,否,966,15,"淘宝-,,"
农业,10075394,传说可以吸的水蜜桃 正宗奉化水蜜桃 顺丰航运包邮,项目成功,50000.00,93852.00,804,3,78.00,14,0,1194,2016/07/16,是,15,7,"-,,"
农业,10077823,【广西玉林】荔枝王国里的新星—鸡嘴荔枝  邀您筑梦,项目成功,50000.00,51336.00,301,6,58.00,19,4,1923,2016/06/21,否,89,3,"-,,"
农业,10077150,采一片艾叶，枕半生健康——三峡移民绣女互联网创业,项目成功,50000.00,50308.00,742,4,15.00,5,0,232,2016/05/30,否,351,5,"淘宝-,,"
农业,10079269,寻味甜蜜童年 新疆新农人的梦想,项目成功,50000.00,114487.00,912,3,88.00,12,4,303,2016/06/04,否,136,5,"淘宝-,,"
农业,10074793,【阖家安康】健康无价，为家人众筹一颗和田枣树。,项目成功,50000.00,56496.20,1483,5,29.80,10,0,144,2016/06/14,是,1143,7,"淘宝-,,"
农业,10077906,水清浅，茶浓酽——2009年普洱老茶客,项目成功,50000.00,131810.00,1662,5,55.00,15,0,1695,2016/06/24,否,1316,3,"淘宝-,,"
农业,10079288,【天然野生黑枸杞】来自昆仑山自然无公害的野生黑枸杞,项目成功,50000.00,68796.00,282,4,138.00,30,0,210,2016/06/24,否,242,30,"淘宝-,,"
农业,10052698,【四川】麻辣香脆萝卜干,项目成功,50000.00,53823.00,1495,4,19.90,13,0,155,2016/06/24,否,50,7,"淘宝-,,"
农业,10077287,【秘鲁引种特级黑玛咖】 玛卡恢复男人肾动力,项目成功,50000.00,52836.00,394,8,38.00,12,0,241,2016/06/24,是,64,7,"淘宝-,,"
农业,10066235,岭南佳果数荔枝 荔乡增城夏日邀您尝鲜,制作中,50000.00,128272.00,1254,0,0.00,4,1,4141,2016/06/23,否,NOTFOUND,NOTFOUND,"淘宝-,,"
农业,10076013,滴滴纯露，留守花农希望的凝聚！没有杂质，更无虚伪！,项目成功,50000.00,69982.40,897,0,0.00,6,1,533,2016/06/23,是,NOTFOUND,NOTFOUND,"淘宝-,,"
农业,10076531,自然树熟大甜杏，给你小时候的味道［不止好吃］,项目成功,50000.00,53057.00,1055,0,0.00,17,0,1222,2016/06/05,否,NOTFOUND,NOTFOUND,"淘宝-,,"
农业,10078827,正宗鲍鱼干一源自北海海产,项目成功,50000.00,56384.00,50031,6,120.00,14,0,171,2016/06/23,否,15,20,"淘宝-,,"
农业,10077073,【广西农家百香果】种植生态百香果，我们是认真的！,制作中,50000.00,72563.00,950,0,0.00,12,3,250,2016/06/23,否,NOTFOUND,NOTFOUND,"淘宝-,,"
农业,10075424,酱酒之魂－白酒中的液体黄金，具高收藏价值的纯粮食酒,项目成功,50000.00,64366.00,43,7,148.00,11,0,2212,2016/07/03,否,10,20,"淘宝-,,"
农业,10076304,【花果同枝】酸甜可口，清香夏橙，青春一夏，橙实绽放,项目成功,50000.00,51600.00,724,5,35.00,24,0,110,2016/06/08,否,469,7,"淘宝-,,"
农业,10078877,延续云南传统端午文化—粽子情,项目成功,50000.00,105016.00,1336,4,36.00,9,0,164,2016/06/04,否,105,1,"淘宝-,,"
农业,10076728,【邂逅清西平原】触动舌尖上的味蕾——金门甜瓜,项目成功,50000.00,52439.00,886,5,19.90,8,1,462,2016/06/22,是,50,7,"淘宝-,,"
农业,10075572,就是好吃，比苹果脆，比桃子甜，[秦岭野生油桃],项目成功,50000.00,52453.00,865,3,48.00,18,0,1138,2016/06/05,否,378,20,"淘宝-,,"
农业,10079319,寻味舌尖上的云南高山美味—高原火龙果,项目成功,50000.00,50205.00,379,5,59.00,9,0,170,2016/06/24,否,227,20,"-5.0,,"
农业,10077898,“天上蟠桃·人间肥桃”泰山脚下——肥城桃,项目成功,50000.00,51846.00,1310,2,39.00,19,0,132,2016/06/27,否,1304,15,"淘宝-,,"
农业,10079693,舌尖上的苔茶,项目成功,50000.00,51284.00,443,5,48.00,28,0,173,2016/06/23,是,22,5,"淘宝-,,"
农业,10076801,寻参制皂—长白山人参精油皂,项目成功,50000.00,55930.00,1738,4,9.90,20,1,1284,2016/06/23,否,200,15,"-,,"
农业,10064116,【宜宾燃面】燃起一份对家的思念。,项目成功,50000.00,57811.00,50849,6,18.00,5,0,415,2016/07/02,否,5,7,"淘宝-,,"
农业,10076673,你吃过真正的秦岭洋槐蜜吗？透明水白！不易结晶！！！,项目成功,50000.00,50495.00,291,3,49.00,8,0,275,2016/06/21,否,35,7,"淘宝-,,"
农业,10067218,【蓝莓蜂蜜】为你寻找好蜜，做一份甜蜜事业,项目成功,50000.00,54285.00,1551,1,35.00,14,0,1946,2016/06/11,否,1551,7,"淘宝-,,"
农业,10077895,回归食物简单纯朴  遵循千年的熬制,项目成功,50000.00,56639.00,427,4,89.00,10,0,64,2016/06/23,否,211,10,"-,,"
农业,10077855,寻味正宗的韩式炒年糕,项目成功,50000.00,52905.00,490,4,35.00,12,0,166,2016/06/08,否,84,7,"-,,"
农业,10076691,个性有我，端午我们一起来V粽 思念粽子,项目成功,50000.00,64125.00,875,9,29.00,16,2,1096,2016/05/31,否,241,5,"淘宝-,,"
农业,10072827,寻本经上品  芪中之长——恒山野生黄芪,项目成功,50000.00,58193.00,686,6,79.00,8,0,147,2016/07/06,是,41,20,"-,,"
农业,10077896,微山湖野生荷叶茶,项目成功,50000.00,55557.20,1428,2,19.90,11,0,81,2016/06/23,否,71,10,"-,,"
农业,10075506,四川李子，众筹原生态脱骨李！,项目成功,50000.00,94400.40,2059,5,9.90,16,0,327,2016/06/21,否,299,30,"淘宝-,,"
农业,10077834,让大家品尝真真正正的：【金乡】黑蒜,项目成功,50000.00,51762.50,870,7,5.00,21,0,502,2016/06/21,否,128,30,"淘宝-,,"
农业,10076734,【手工制作，非方便面】正宗武汉热干面，老汉口的味道,项目成功,50000.00,156946.00,3895,3,8.80,10,0,914,2016/06/16,否,10,7,"-,,"
农业,10076512,烘培榴莲饼，不一样的体验！,项目成功,50000.00,56220.00,1227,4,38.00,5,0,492,2016/06/22,否,724,3,"-,,"
农业,10078232,海南【妃子笑】——原生态直发，还原荔枝真正的甜美,项目成功,50000.00,52617.00,493,0,0.00,13,0,1469,2016/06/05,否,NOTFOUND,NOTFOUND,"淘宝-,,"
农业,10076829,"续【西游记】一生终于等到你,武威天梯山人参果。",项目成功,50000.00,50580.40,1096,5,9.90,11,0,122,2016/06/13,否,14,10,"-,,"
农业,10077467,又快到红红荔枝季节，你做杨贵妃，我来做高力士！,项目成功,50000.00,51718.00,371,4,78.00,11,2,318,2016/06/23,否,50,10,"-,,"
农业,10076258,【红色东革阿里】二胎政策已经软了，但是你还够硬么？,项目成功,50000.00,80910.00,530,5,55.00,10,0,437,2016/06/16,否,183,10,"淘宝-,,"
农业,10078798,"【台湾进口】一扫往日的自卑与颓废,重振男人雄风！",制作中,50000.00,77100.00,70333,7,0.10,14,0,4383,2016/05/25,否,0,20,"淘宝-,,"
农业,10078084,产地直供新鲜采摘我们一起品尝现摘的红心猕猴桃奇异果,项目成功,50000.00,101145.00,2357,8,19.20,32,5,277,2016/08/19,是,175,10,"淘宝-,,"
农业,10077348,无硫无添加，现场直播2016年宁夏中宁头摘素颜枸杞,项目成功,50000.00,54964.00,355,4,58.00,20,0,183,2016/06/06,否,129,7,"淘宝-,,"
农业,10078914,头道长白山野生松花粉,项目成功,50000.00,91590.00,1440,3,48.00,3,0,179,2016/06/20,否,1155,5,"淘宝-,,"
农业,10073551,小时候的洗碗神器-天然老丝瓜,项目成功,50000.00,56175.00,2076,3,18.00,14,0,312,2016/06/20,是,474,20,"淘宝-,,"
农业,10076461,全世界红茶的鼻祖——武夷山正山小种！,项目成功,50000.00,90924.00,433,4,178.00,4,0,2355,2016/06/20,否,379,7,"淘宝-,,"
农业,10078954,彩程十周年——放心普洱·感恩众筹,制作中,50000.00,171167.40,2473,17,19.90,25,0,628,2016/07/20,是,2226,7,"淘宝-,,"
农业,10077345,黑布林 嘿芙李 蓝天白云美女 我们一起助李良心果农,项目成功,50000.00,86014.00,3164,5,9.00,22,1,93,2016/07/28,否,1031,10,"淘宝-,,"
农业,10076190,［曼乔庄园］人心枣魂，帮助大学生村官“枣”成大业,项目成功,50000.00,51217.10,1435,7,29.00,23,0,1147,2016/06/02,是,754,10,"淘宝-,,"
农业,10069100,荔浦芋头 皇室御品 传承至今 您吃过了吗？,项目成功,50000.00,51056.00,1180,6,19.00,15,0,315,2016/06/20,否,300,10,"-,,"
农业,10078211,英国皇室御用，世界唯一烟熏风干葡萄酒！,项目成功,50000.00,52606.00,62,7,256.00,11,0,3218,2016/06/19,是,2,60,"淘宝-,,"
农业,10076793,2016年俄罗斯边境新椴树蜂蜜等您来尝鲜,制作中,50000.00,52735.00,626,0,0.00,18,1,701,2016/06/19,否,NOTFOUND,NOTFOUND,"淘宝-,,"
农业,10075681,【手工辣椒酱】筹1800人品尝阿姨骄傲30年的手艺,项目成功,50000.00,77033.80,1465,10,29.80,14,1,706,2016/05/24,否,238,3,"淘宝-,,"
农业,10078601,【野生螃蟹脚茶】长在百年古茶树上的精灵,项目成功,50000.00,61479.50,1211,4,39.90,9,0,176,2016/06/15,否,334,5,"淘宝-,,"
农业,10076563,长生不老——黑糖阿胶枣,项目成功,50000.00,50936.60,1334,6,14.90,7,0,1113,2016/06/09,否,100,7,"淘宝-,,"
农业,10076538,【章小蜜洋槐蜂巢】嚼着吃的蜂巢蜜，品位不一样的甜蜜,项目成功,50000.00,288126.00,4254,3,66.00,5,0,507,2016/06/19,否,4152,7,"淘宝-,,"
农业,10074687,非洲印度养生神品[辣木籽]---神奇之树、生命之果,项目成功,50000.00,50180.00,613,0,0.00,22,0,665,2016/05/22,否,NOTFOUND,NOTFOUND,"淘宝-,,"
农业,10077001,[干果之王]澳洲坚果，自然晒干只为营养的天然。,项目成功,50000.00,50708.00,431,4,39.00,13,0,136,2016/06/12,否,100,10,"淘宝-,,"
农业,10078300,2016雨前【安吉白茶】，深山茶农邀你共饮一杯好茶,项目成功,50000.00,55287.43,700,0,0.00,18,0,147,2016/06/13,是,NOTFOUND,NOTFOUND,"淘宝-,,"
农业,10077797,【番柃】你从未见过的水果，它早已红遍韩国日本新加坡,制作中,50000.00,50697.00,2166,0,0.00,17,0,6421,2016/06/18,是,NOTFOUND,NOTFOUND,"淘宝-,,"
农业,10073248,椴木黑木耳！不是所有的木耳都长在木头上！,项目成功,50000.00,56140.00,2468,8,15.00,20,0,748,2016/07/20,否,2227,15,"-,,"
农业,10078060,在西双版纳众筹一家普洱茶主题的江湖客栈&古茶会馆,项目成功,50000.00,1726255.00,4657,8,19.00,47,0,525,2016/06/18,是,2561,10,"淘宝-,,"
农业,10076555,【竹筒酒】鲜竹里长出来的美酒,项目成功,50000.00,89954.00,1389,0,0.00,9,0,519,2016/06/08,否,NOTFOUND,NOTFOUND,"淘宝-,,"
农业,10073952,6.8号众筹结束—越南原装进口猫山王榴莲 顺丰包邮,制作中,50000.00,135857.00,120347,7,0.50,26,0,3692,2016/06/09,是,50000,20,"淘宝-,,"
农业,10077639,【深山茶农直供】邀你品尝一杯传统手艺的铁观音茶叶,项目成功,50000.00,68193.68,1254,0,0.00,16,0,153,2016/06/03,是,NOTFOUND,NOTFOUND,"淘宝-,,"
农业,10076917,凤庆滇红螺，天然蜜香回味无穷,项目成功,50000.00,82415.00,1599,4,49.00,14,0,1648,2016/06/18,否,1519,3,"淘宝-,,"
农业,10072015,2016春茶手工制作，我们将为您带来一杯传统好茶,项目成功,50000.00,53774.00,1336,5,39.00,6,0,113,2016/06/19,否,22,10,"淘宝-,,"
农业,10071352,【春茶众筹】关于我的谈资-安溪铁观音,项目成功,50000.00,58202.00,359,0,0.00,16,0,158,2016/06/17,否,NOTFOUND,NOTFOUND,"淘宝-,,"
农业,10075750,你没吃过的粽子—“法式冰粽”,项目成功,50000.00,64061.00,426,3,125.00,6,0,629,2016/05/29,否,287,7,"淘宝-,,"
农业,10075778,6年洞藏老酒，存以微缩藏酒酒窖-好酒需珍藏,项目成功,50000.00,1314022.00,4053,5,112.00,5,0,1420,2016/06/16,否,1806,10,"-,,"
农业,10066338,带您一起享受 美味大樱桃 和您分享儿时的味道,项目成功,50000.00,50909.00,397,6,79.00,10,0,130,2016/06/03,否,17,30,"淘宝-,,"
农业,10075225,【印象微山湖 红荷湿地】 我是正宗野生原生态鲜莲蓬,项目成功,50000.00,52376.70,1133,0,0.00,13,0,1147,2016/06/17,是,NOTFOUND,NOTFOUND,"淘宝-,,"
